region,Time,sex,edu,agest,prjpropfinal
11,2025,f,e2,15,5.055178746631958
12,2025,f,e2,15,8.395677870119096
13,2025,f,e2,15,8.162186603751863
14,2025,f,e2,15,4.454307974384216
15,2025,f,e2,15,9.145860142669816
16,2025,f,e2,15,5.935214033749353
17,2025,f,e2,15,3.5197604802062146
21,2025,f,e2,15,5.746585803407515
22,2025,f,e2,15,5.4442432970575405
23,2025,f,e2,15,3.843368297466863
24,2025,f,e2,15,4.739009450322761
25,2025,f,e2,15,5.348162453793423
26,2025,f,e2,15,6.109714711408852
27,2025,f,e2,15,6.799046993391303
28,2025,f,e2,15,6.269982638741231
29,2025,f,e2,15,6.362715217801571
31,2025,f,e2,15,3.819454855249712
32,2025,f,e2,15,3.675268491326503
33,2025,f,e2,15,4.683149252597395
35,2025,f,e2,15,3.482717430257457
41,2025,f,e2,15,3.1152479940106077
42,2025,f,e2,15,2.8427422966496216
43,2025,f,e2,15,3.4361328653527226
50,2025,f,e2,15,4.0026056318627905
51,2025,f,e2,15,4.367457253403701
52,2025,f,e2,15,3.6257230274026697
53,2025,f,e2,15,3.1481242662892583
11,2030,f,e2,15,3.612822035493093
12,2030,f,e2,15,6.063864698577732
13,2030,f,e2,15,5.958399177456351
14,2030,f,e2,15,3.1771914573725257
15,2030,f,e2,15,6.69747427126568
16,2030,f,e2,15,4.2573192651786504
17,2030,f,e2,15,2.4928930748663287
21,2030,f,e2,15,4.133672010983432
22,2030,f,e2,15,3.920157008355997
23,2030,f,e2,15,2.7297622594965043
24,2030,f,e2,15,3.391000660536387
25,2030,f,e2,15,3.84683766333894
26,2030,f,e2,15,4.397620667553915
27,2030,f,e2,15,4.952764946806342
28,2030,f,e2,15,4.5416087269238545
29,2030,f,e2,15,4.596286773836015
31,2030,f,e2,15,2.701265162506882
32,2030,f,e2,15,2.597457745142256
33,2030,f,e2,15,3.3343511594071393
35,2030,f,e2,15,2.448155241068835
41,2030,f,e2,15,2.191433505681403
42,2030,f,e2,15,1.9917357877689723
43,2030,f,e2,15,2.4274560894838784
50,2030,f,e2,15,2.8476459926070223
51,2030,f,e2,15,3.0897039317118633
52,2030,f,e2,15,2.5579361039360533
53,2030,f,e2,15,2.2119094680657634
11,2035,f,e2,15,2.432671486128919
12,2035,f,e2,15,4.120427545557277
13,2035,f,e2,15,4.086239924624311
14,2035,f,e2,15,2.1369083203884456
15,2035,f,e2,15,4.603962703164262
16,2035,f,e2,15,2.875283328385012
17,2035,f,e2,15,1.666151789955239
21,2035,f,e2,15,2.79864065818449
22,2035,f,e2,15,2.6559852431498716
23,2035,f,e2,15,1.8285892616553192
24,2035,f,e2,15,2.2854715935835346
25,2035,f,e2,15,2.6039589662020264
26,2035,f,e2,15,2.9786495189984814
27,2035,f,e2,15,3.389183455603335
28,2035,f,e2,15,3.0925526157578167
29,2035,f,e2,15,3.122704627964055
31,2035,f,e2,15,1.803142429320896
32,2035,f,e2,15,1.732850368612649
33,2035,f,e2,15,2.2379777071392124
35,2035,f,e2,15,1.6262154841652747
41,2035,f,e2,15,1.4565102910952905
42,2035,f,e2,15,1.3195023747295191
43,2035,f,e2,15,1.6189058869654975
50,2035,f,e2,15,1.9101798561798415
51,2035,f,e2,15,2.0631310197707986
52,2035,f,e2,15,1.7041099924185312
53,2035,f,e2,15,1.4686941112350862
11,2040,f,e2,15,1.5327402510985697
12,2040,f,e2,15,2.6135264809045857
13,2040,f,e2,15,2.6111076713864825
14,2040,f,e2,15,1.3444410126119613
15,2040,f,e2,15,2.9494393509172423
16,2040,f,e2,15,1.8166175649038876
17,2040,f,e2,15,1.0437624632140243
21,2040,f,e2,15,1.7714830530087489
22,2040,f,e2,15,1.682578053289769
23,2040,f,e2,15,1.1478537838373046
24,2040,f,e2,15,1.4411097963971482
25,2040,f,e2,15,1.6476840615359107
26,2040,f,e2,15,1.8857637210525615
27,2040,f,e2,15,2.163529645001973
28,2040,f,e2,15,1.966271755769716
29,2040,f,e2,15,1.9818580134281385
31,2040,f,e2,15,1.1286485411707048
32,2040,f,e2,15,1.0839699263760096
33,2040,f,e2,15,1.4069389054665395
35,2040,f,e2,15,1.0138726159459466
41,2040,f,e2,15,0.908329293951187
42,2040,f,e2,15,0.8207569873485174
43,2040,f,e2,15,1.012521887294169
50,2040,f,e2,15,1.1999320627099217
51,2040,f,e2,15,1.2911010021601583
52,2040,f,e2,15,1.0648212946635198
53,2040,f,e2,15,0.9152082467865889
11,2045,f,e2,15,0.9247659294355716
12,2045,f,e2,15,1.5837143411460588
13,2045,f,e2,15,1.5940529240197707
14,2045,f,e2,15,0.810205182400926
15,2045,f,e2,15,1.8036234552891064
16,2045,f,e2,15,1.097880803407943
17,2045,f,e2,15,0.6268242604015217
21,2045,f,e2,15,1.0726799765385628
22,2045,f,e2,15,1.0198430072021862
23,2045,f,e2,15,0.6903784878955944
24,2045,f,e2,15,0.8704304978582529
25,2045,f,e2,15,0.9981670867790252
26,2045,f,e2,15,1.1421977696005197
27,2045,f,e2,15,1.320459647990075
28,2045,f,e2,15,1.1959672396543806
29,2045,f,e2,15,1.2030788678655298
31,2045,f,e2,15,0.6770853366093936
32,2045,f,e2,15,0.6500980045455974
33,2045,f,e2,15,0.8470531920042097
35,2045,f,e2,15,0.6061142130070976
41,2045,f,e2,15,0.5434289111952888
42,2045,f,e2,15,0.4899687567504592
43,2045,f,e2,15,0.6071795483160699
50,2045,f,e2,15,0.722463980794989
51,2045,f,e2,15,0.7743875700515468
52,2045,f,e2,15,0.6379226832384011
53,2045,f,e2,15,0.547143720701889
11,2050,f,e2,15,0.6188313855352816
12,2050,f,e2,15,1.061652904988558
13,2050,f,e2,15,1.074296958044078
14,2050,f,e2,15,0.5413914361285437
15,2050,f,e2,15,1.2178064115044924
16,2050,f,e2,15,0.7358350717728501
17,2050,f,e2,15,0.4182193909970477
21,2050,f,e2,15,0.7198800217541231
22,2050,f,e2,15,0.6851738872000657
23,2050,f,e2,15,0.4612669759952355
24,2050,f,e2,15,0.5829712942946564
25,2050,f,e2,15,0.6699332097531764
26,2050,f,e2,15,0.7664418604470413
27,2050,f,e2,15,0.8909057523369784
28,2050,f,e2,15,0.804949395653303
29,2050,f,e2,15,0.8085956135065105
31,2050,f,e2,15,0.4514862186149397
32,2050,f,e2,15,0.4333042176680223
33,2050,f,e2,15,0.5662327434519725
35,2050,f,e2,15,0.4030892599400667
41,2050,f,e2,15,0.3615374691976601
42,2050,f,e2,15,0.32543967512074967
43,2050,f,e2,15,0.4047303759687864
50,2050,f,e2,15,0.4828101171875805
51,2050,f,e2,15,0.5159093703948178
52,2050,f,e2,15,0.4248585078456004
53,2050,f,e2,15,0.3637997200768159
11,2055,f,e2,15,0.31046360177419363
12,2055,f,e2,15,0.5336668800858166
13,2055,f,e2,15,0.5421476287477217
14,2055,f,e2,15,0.2713062130842893
15,2055,f,e2,15,0.6155683186756193
16,2055,f,e2,15,0.3696817122999882
17,2055,f,e2,15,0.20930751455780844
21,2055,f,e2,15,0.3620007885032431
22,2055,f,e2,15,0.3448085897620003
23,2055,f,e2,15,0.23111033819616328
24,2055,f,e2,15,0.2926321667180495
25,2055,f,e2,15,0.3368483342299688
26,2055,f,e2,15,0.38538497330841126
27,2055,f,e2,15,0.44985748807098536
28,2055,f,e2,15,0.40565978825870497
29,2055,f,e2,15,0.4070881659634881
31,2055,f,e2,15,0.2258741201460487
32,2055,f,e2,15,0.2166957560169567
33,2055,f,e2,15,0.2838464629747742
35,2055,f,e2,15,0.2012571342119212
41,2055,f,e2,15,0.1805403499795644
42,2055,f,e2,15,0.16231133848448365
43,2055,f,e2,15,0.202412298279762
50,2055,f,e2,15,0.24193087444757405
51,2055,f,e2,15,0.2579485779023737
52,2055,f,e2,15,0.2123524465645467
53,2055,f,e2,15,0.1815943625037722
11,2060,f,e2,15,0.31074838837413477
12,2060,f,e2,15,0.5347501449898393
13,2060,f,e2,15,0.5447518964792986
14,2060,f,e2,15,0.27178892776512964
15,2060,f,e2,15,0.6184445040078436
16,2060,f,e2,15,0.3703495500527905
17,2060,f,e2,15,0.2092674586649882
21,2060,f,e2,15,0.3629688523788014
22,2060,f,e2,15,0.3457954119760537
23,2060,f,e2,15,0.231224101972893
24,2060,f,e2,15,0.2929356311495689
25,2060,f,e2,15,0.3374957222018289
26,2060,f,e2,15,0.386170569521576
27,2060,f,e2,15,0.4519612331780624
28,2060,f,e2,15,0.4069569060665056
29,2060,f,e2,15,0.40821285019313114
31,2060,f,e2,15,0.22572357911726956
32,2060,f,e2,15,0.2164689782035734
33,2060,f,e2,15,0.2839685486447755
35,2060,f,e2,15,0.2008953109310208
41,2060,f,e2,15,0.1802050449061378
42,2060,f,e2,15,0.16187156912631517
43,2060,f,e2,15,0.20223302779346852
50,2060,f,e2,15,0.24196785031038073
51,2060,f,e2,15,0.2576565014307004
52,2060,f,e2,15,0.21208930415350785
53,2060,f,e2,15,0.18120155271604008
11,2010,m,e2,15,9.710100044865897
12,2010,m,e2,15,18.0685934276279
13,2010,m,e2,15,15.353693769098754
14,2010,m,e2,15,10.674487668876266
15,2010,m,e2,15,19.19151752319706
16,2010,m,e2,15,12.82152474914126
17,2010,m,e2,15,9.363110015618528
21,2010,m,e2,15,13.94027196075852
22,2010,m,e2,15,15.552918100692906
23,2010,m,e2,15,10.282636463546964
24,2010,m,e2,15,13.301743533687196
25,2010,m,e2,15,15.023460574578024
26,2010,m,e2,15,15.190597785468936
27,2010,m,e2,15,15.646975227413629
28,2010,m,e2,15,16.28298937098752
29,2010,m,e2,15,14.874888682029171
31,2010,m,e2,15,9.07498152590417
32,2010,m,e2,15,8.846547958792499
33,2010,m,e2,15,10.152258588160755
35,2010,m,e2,15,7.588644224766304
41,2010,m,e2,15,7.774869401624723
42,2010,m,e2,15,7.112411884813003
43,2010,m,e2,15,8.105707162371411
50,2010,m,e2,15,8.33391964455149
51,2010,m,e2,15,10.047571708501708
52,2010,m,e2,15,8.68090314282676
53,2010,m,e2,15,7.74419149925226
11,2015,m,e2,15,8.361752925315482
12,2015,m,e2,15,15.472382461892922
13,2015,m,e2,15,13.549979596048594
14,2015,m,e2,15,9.01823754842624
15,2015,m,e2,15,17.19393942812873
16,2015,m,e2,15,10.79181708688388
17,2015,m,e2,15,7.929344003658028
21,2015,m,e2,15,12.24381217345504
22,2015,m,e2,15,13.720010521408724
23,2015,m,e2,15,8.708443570957622
24,2015,m,e2,15,11.56395296626051
25,2015,m,e2,15,13.333099712752777
26,2015,m,e2,15,13.382460818175208
27,2015,m,e2,15,14.220832301011969
28,2015,m,e2,15,14.62041005714063
29,2015,m,e2,15,13.32427730559871
31,2015,m,e2,15,7.573090579833226
32,2015,m,e2,15,7.333916106214256
33,2015,m,e2,15,8.48124000626997
35,2015,m,e2,15,6.031580481619088
41,2015,m,e2,15,6.367677226437408
42,2015,m,e2,15,5.70589964702911
43,2015,m,e2,15,6.706074680400484
50,2015,m,e2,15,7.05080067506729
51,2015,m,e2,15,8.317839330975618
52,2015,m,e2,15,7.182113581640741
53,2015,m,e2,15,6.210540926765232
11,2020,m,e2,15,7.160291737922275
12,2020,m,e2,15,13.161157870131625
13,2020,m,e2,15,11.907140192167477
14,2020,m,e2,15,7.577039526809206
15,2020,m,e2,15,15.34099297884818
16,2020,m,e2,15,9.020049824497123
17,2020,m,e2,15,6.673942751988947
21,2020,m,e2,15,10.70095577795267
22,2020,m,e2,15,12.040355767934814
23,2020,m,e2,15,7.3292940106542765
24,2020,m,e2,15,9.992639557608394
25,2020,m,e2,15,11.779964312159434
26,2020,m,e2,15,11.72943275899696
27,2020,m,e2,15,12.912465036095911
28,2020,m,e2,15,13.08452678955526
29,2020,m,e2,15,11.897768029638575
31,2020,m,e2,15,6.281097469684995
32,2020,m,e2,15,6.043572406036237
33,2020,m,e2,15,7.040365015082176
35,2020,m,e2,15,4.780695420967969
41,2020,m,e2,15,5.188080161318746
42,2020,m,e2,15,4.5606714747981725
43,2020,m,e2,15,5.516173270041953
50,2020,m,e2,15,5.92914231183168
51,2020,m,e2,15,6.8450213091357455
52,2020,m,e2,15,5.9073341219004485
53,2020,m,e2,15,4.9622594917137866
11,2025,m,e2,15,5.681766150610395
12,2025,m,e2,15,10.378532035288952
13,2025,m,e2,15,9.719834161931582
14,2025,m,e2,15,5.892487733009756
15,2025,m,e2,15,12.760650817845486
16,2025,m,e2,15,6.98834587922789
17,2025,m,e2,15,5.202713401221309
21,2025,m,e2,15,8.684447642035938
22,2025,m,e2,15,9.82269205164018
23,2025,m,e2,15,5.713948086507526
24,2025,m,e2,15,8.014842213406794
25,2025,m,e2,15,9.684415920218834
26,2025,m,e2,15,9.554863666546185
27,2025,m,e2,15,10.95269702350416
28,2025,m,e2,15,10.91766429853825
29,2025,m,e2,15,9.895914151118635
31,2025,m,e2,15,4.825376804310851
32,2025,m,e2,15,4.61421078779575
33,2025,m,e2,15,5.414407448706999
35,2025,m,e2,15,3.518524661793496
41,2025,m,e2,15,3.917428411313363
42,2025,m,e2,15,3.3826347011672495
43,2025,m,e2,15,4.203409713299765
50,2025,m,e2,15,4.617980625434174
51,2025,m,e2,15,5.219134056244249
52,2025,m,e2,15,4.501508151699635
53,2025,m,e2,15,3.6793890117038286
11,2030,m,e2,15,3.846260418841098
12,2030,m,e2,15,7.126907084243759
13,2030,m,e2,15,6.7129881736591095
14,2030,m,e2,15,3.9778506975347785
15,2030,m,e2,15,8.926195525293691
16,2030,m,e2,15,4.720734741221938
17,2030,m,e2,15,3.5024774601024777
21,2030,m,e2,15,5.967039408616937
22,2030,m,e2,15,6.776519622675495
23,2030,m,e2,15,3.852608418892737
24,2030,m,e2,15,5.47128327406872
25,2030,m,e2,15,6.682948534489845
26,2030,m,e2,15,6.581879038466265
27,2030,m,e2,15,7.655556747549187
28,2030,m,e2,15,7.593068117342426
29,2030,m,e2,15,6.860746629103032
31,2030,m,e2,15,3.2336892285951406
32,2030,m,e2,15,3.084519620528033
33,2030,m,e2,15,3.6352822081952425
35,2030,m,e2,15,2.3267602582215137
41,2030,m,e2,15,2.6063607822776795
42,2030,m,e2,15,2.238274557313602
43,2030,m,e2,15,2.8057339422623935
50,2030,m,e2,15,3.100854082107396
51,2030,m,e2,15,3.495342017321855
52,2030,m,e2,15,3.007581969167055
53,2030,m,e2,15,2.4368888181278736
11,2035,m,e2,15,2.6739272636839564
12,2035,m,e2,15,4.997492639912185
13,2035,m,e2,15,4.732404173687276
14,2035,m,e2,15,2.7573410790830843
15,2035,m,e2,15,6.35264243263107
16,2035,m,e2,15,3.273202464598603
17,2035,m,e2,15,2.4246371257243573
21,2035,m,e2,15,4.192473539658952
22,2035,m,e2,15,4.7747698648544095
23,2035,m,e2,15,2.6692966614944513
24,2035,m,e2,15,3.823639630210529
25,2035,m,e2,15,4.7078312805886675
26,2035,m,e2,15,4.6307931492102545
27,2035,m,e2,15,5.449654130611387
28,2035,m,e2,15,5.38196089900848
29,2035,m,e2,15,4.853787498638513
31,2035,m,e2,15,2.2306638867270396
32,2035,m,e2,15,2.1233223895310083
33,2035,m,e2,15,2.510514897645278
35,2035,m,e2,15,1.5886625159904573
41,2035,m,e2,15,1.7875612557463094
42,2035,m,e2,15,1.528852153427156
43,2035,m,e2,15,1.9296705310167193
50,2035,m,e2,15,2.1424634164345187
51,2035,m,e2,15,2.408566651960633
52,2035,m,e2,15,2.069747954607615
53,2035,m,e2,15,1.665387425867516
11,2040,m,e2,15,1.9599072717025456
12,2040,m,e2,15,3.6822082172073056
13,2040,m,e2,15,3.5042941286437865
14,2040,m,e2,15,2.016185926902091
15,2040,m,e2,15,4.734563628693649
16,2040,m,e2,15,2.3918178633466027
17,2040,m,e2,15,1.7711139396855744
21,2040,m,e2,15,3.0967066051095276
22,2040,m,e2,15,3.532990844360357
23,2040,m,e2,15,1.9507586425596477
24,2040,m,e2,15,2.81144268439832
25,2040,m,e2,15,3.4826055770916104
26,2040,m,e2,15,3.422466904475229
27,2040,m,e2,15,4.066735925424449
28,2040,m,e2,15,4.000397340698112
29,2040,m,e2,15,3.60427476870198
31,2040,m,e2,15,1.6247693986381673
32,2040,m,e2,15,1.5439094320077225
33,2040,m,e2,15,1.8297894465454416
35,2040,m,e2,15,1.1478794255379277
41,2040,m,e2,15,1.2961474867324911
42,2040,m,e2,15,1.1050265695098551
43,2040,m,e2,15,1.4023465515851317
50,2040,m,e2,15,1.5627551257602952
51,2040,m,e2,15,1.7523933652167702
52,2040,m,e2,15,1.5047045572395092
53,2040,m,e2,15,1.2040878166678386
11,2045,m,e2,15,1.4794455131955078
12,2045,m,e2,15,2.784621333447016
13,2045,m,e2,15,2.66451344294133
14,2045,m,e2,15,1.5169296105076415
15,2045,m,e2,15,3.620497762960451
16,2045,m,e2,15,1.79935799993741
17,2045,m,e2,15,1.3328705942203969
21,2045,m,e2,15,2.351256996870425
22,2045,m,e2,15,2.686655751787701
23,2045,m,e2,15,1.4682838211831506
24,2045,m,e2,15,2.127076275530295
25,2045,m,e2,15,2.648391472802639
26,2045,m,e2,15,2.5997370188075015
27,2045,m,e2,15,3.116344862352008
28,2045,m,e2,15,3.0546164764136052
29,2045,m,e2,15,2.7502717085374746
31,2045,m,e2,15,1.219627527163064
32,2045,m,e2,15,1.1572090322262052
33,2045,m,e2,15,1.37401755239639
35,2045,m,e2,15,0.8554348310309093
41,2045,m,e2,15,0.9691460854834828
42,2045,m,e2,15,0.823933751263791
43,2045,m,e2,15,1.05072071725461
50,2045,m,e2,15,1.1749444079786713
51,2045,m,e2,15,1.313592743890176
52,2045,m,e2,15,1.1276379334632236
53,2045,m,e2,15,0.8978790172448264
11,2050,m,e2,15,0.7450604546043275
12,2050,m,e2,15,1.4088252134072403
13,2050,m,e2,15,1.354004202940087
14,2050,m,e2,15,0.7620047169249947
15,2050,m,e2,15,1.8525698921752212
16,2050,m,e2,15,0.9042158919655332
17,2050,m,e2,15,0.6692843810102406
21,2050,m,e2,15,1.1923579039129488
22,2050,m,e2,15,1.3652078628349564
23,2050,m,e2,15,0.7376190629616074
24,2050,m,e2,15,1.0749230950057411
25,2050,m,e2,15,1.3458961039327082
26,2050,m,e2,15,1.3196843711907649
27,2050,m,e2,15,1.595884974425542
28,2050,m,e2,15,1.5591630244070571
29,2050,m,e2,15,1.401953365045966
31,2050,m,e2,15,0.6109598286148352
32,2050,m,e2,15,0.5789226397242737
33,2050,m,e2,15,0.6887525737758229
35,2050,m,e2,15,0.42563790981615574
41,2050,m,e2,15,0.4836964425264075
42,2050,m,e2,15,0.41013542857630536
43,2050,m,e2,15,0.5253580911913927
50,2050,m,e2,15,0.5893335790726266
51,2050,m,e2,15,0.6574598277072309
52,2050,m,e2,15,0.5640037682889237
53,2050,m,e2,15,0.44705601743313095
11,2055,m,e2,15,0.49882096898343864
12,2055,m,e2,15,0.9443418581771756
13,2055,m,e2,15,0.911003027988744
14,2055,m,e2,15,0.5091186074622706
15,2055,m,e2,15,1.250824730037028
16,2055,m,e2,15,0.6037843865130749
17,2055,m,e2,15,0.4471688295006718
21,2055,m,e2,15,0.8014477956965859
22,2055,m,e2,15,0.9183693252320168
23,2055,m,e2,15,0.4928419087966518
24,2055,m,e2,15,0.7203535276159927
25,2055,m,e2,15,0.9049617058392416
26,2055,m,e2,15,0.8869104478406441
27,2055,m,e2,15,1.0792310354122268
28,2055,m,e2,15,1.0514603252526835
29,2055,m,e2,15,0.9453458222555584
31,2055,m,e2,15,0.40748505793159384
32,2055,m,e2,15,0.38566664892266034
33,2055,m,e2,15,0.4594382943010704
35,2055,m,e2,15,0.28250586385709414
41,2055,m,e2,15,0.3216799455695466
42,2055,m,e2,15,0.2722582651251338
43,2055,m,e2,15,0.3499295985016109
50,2055,m,e2,15,0.393428039282065
51,2055,m,e2,15,0.43801958908694455
52,2055,m,e2,15,0.3757196729772322
53,2055,m,e2,15,0.2967843322510132
11,2060,m,e2,15,0.2504482698829975
12,2060,m,e2,15,0.4749426049113917
13,2060,m,e2,15,0.4589746481384411
14,2060,m,e2,15,0.2552019064997284
15,2060,m,e2,15,0.6324204240441355
16,2060,m,e2,15,0.30278873326871675
17,2060,m,e2,15,0.22425889316122335
21,2060,m,e2,15,0.40365258591965814
22,2060,m,e2,15,0.46296196184128074
23,2060,m,e2,15,0.24716393966699216
24,2060,m,e2,15,0.36187891008716855
25,2060,m,e2,15,0.4555568462656519
26,2060,m,e2,15,0.4465299012996341
27,2060,m,e2,15,0.5455036961212859
28,2060,m,e2,15,0.5306077264536981
29,2060,m,e2,15,0.4770846298878821
31,2060,m,e2,15,0.204131159867537
32,2060,m,e2,15,0.1929955067655021
33,2060,m,e2,15,0.2301909541921025
35,2060,m,e2,15,0.14104091950451758
41,2060,m,e2,15,0.16072397643068898
42,2060,m,e2,15,0.13587930832101347
43,2060,m,e2,15,0.1750967982818402
50,2060,m,e2,15,0.1971095521601557
51,2060,m,e2,15,0.21921152467014565
52,2060,m,e2,15,0.18803661963324175
53,2060,m,e2,15,0.14813011396208264
11,2010,f,e3,15,25.072544764389765
12,2010,f,e3,15,20.388123525378443
13,2010,f,e3,15,30.73623115148096
14,2010,f,e3,15,21.34538805467575
15,2010,f,e3,15,31.590175772049715
16,2010,f,e3,15,23.773301668216465
17,2010,f,e3,15,21.64971239750176
21,2010,f,e3,15,26.74850400473864
22,2010,f,e3,15,29.714871946765324
23,2010,f,e3,15,22.663875405929403
24,2010,f,e3,15,28.58846972230242
25,2010,f,e3,15,31.0728680736172
26,2010,f,e3,15,27.78490282698426
27,2010,f,e3,15,35.19751631586042
28,2010,f,e3,15,33.513545214700244
29,2010,f,e3,15,30.106119976682475
31,2010,f,e3,15,18.990283485748904
32,2010,f,e3,15,19.892456588263055
33,2010,f,e3,15,22.41044837977006
35,2010,f,e3,15,13.100383260888286
41,2010,f,e3,15,17.302551982112682
42,2010,f,e3,15,14.28795350783694
43,2010,f,e3,15,20.015947555565997
50,2010,f,e3,15,25.77108914104991
51,2010,f,e3,15,17.497253285259063
52,2010,f,e3,15,17.420943896456734
53,2010,f,e3,15,15.859973916381833
11,2015,f,e3,15,19.33642945723164
12,2015,f,e3,15,15.80838303021247
13,2015,f,e3,15,24.61537262017903
14,2015,f,e3,15,16.391944196019793
15,2015,f,e3,15,25.331628844544166
16,2015,f,e3,15,18.35341394305576
17,2015,f,e3,15,16.399145135371683
21,2015,f,e3,15,20.863124107893263
22,2015,f,e3,15,23.308426692049384
23,2015,f,e3,15,17.253005170052308
24,2015,f,e3,15,22.22283348846231
25,2015,f,e3,15,24.41556426150658
26,2015,f,e3,15,21.712812730219948
27,2015,f,e3,15,28.28416384758122
28,2015,f,e3,15,26.66438552339128
29,2015,f,e3,15,23.729851632111664
31,2015,f,e3,15,14.261937595421683
32,2015,f,e3,15,14.954363658310342
33,2015,f,e3,15,17.09279126036071
35,2015,f,e3,15,9.645336944068028
41,2015,f,e3,15,12.86247162307662
42,2015,f,e3,15,10.493641815914993
43,2015,f,e3,15,15.0439778179586
50,2015,f,e3,15,19.78599243198658
51,2015,f,e3,15,13.124250918757342
52,2015,f,e3,15,13.005071240272704
53,2015,f,e3,15,11.734402166789865
11,2020,f,e3,15,13.434772646164843
12,2020,f,e3,15,11.02425615230219
13,2020,f,e3,15,17.77632112712934
14,2020,f,e3,15,11.344074288166611
15,2020,f,e3,15,18.31162814554348
16,2020,f,e3,15,12.762094882671708
17,2020,f,e3,15,11.199011044171783
21,2020,f,e3,15,14.664364956807336
22,2020,f,e3,15,16.48453327297497
23,2020,f,e3,15,11.840100744230108
24,2020,f,e3,15,15.56870938259933
25,2020,f,e3,15,17.295198997625477
26,2020,f,e3,15,15.286594983916023
27,2020,f,e3,15,20.520283372669805
28,2020,f,e3,15,19.13669345335287
29,2020,f,e3,15,16.858345842419304
31,2020,f,e3,15,9.656648298434872
32,2020,f,e3,15,10.134839942913445
33,2020,f,e3,15,11.746643653172116
35,2020,f,e3,15,6.409046805310566
41,2020,f,e3,15,8.625435515449373
42,2020,f,e3,15,6.957557810509878
43,2020,f,e3,15,10.195380319004576
50,2020,f,e3,15,13.69084270284728
51,2020,f,e3,15,8.871038641085297
52,2020,f,e3,15,8.754738856222225
53,2020,f,e3,15,7.83332571527518
11,2025,f,e3,15,7.522720052433344
12,2025,f,e3,15,6.209132846146886
13,2025,f,e3,15,10.384371605471287
14,2025,f,e3,15,6.325157373951444
15,2025,f,e3,15,10.71345887806182
16,2025,f,e3,15,7.1546080168948265
17,2025,f,e3,15,6.159030981588777
21,2025,f,e3,15,8.310833145657588
22,2025,f,e3,15,9.400045597546605
23,2025,f,e3,15,6.543506618857444
24,2025,f,e3,15,8.789594127703317
25,2025,f,e3,15,9.879995575316348
26,2025,f,e3,15,8.680771130057666
27,2025,f,e3,15,12.03602526745309
28,2025,f,e3,15,11.090166041040812
29,2025,f,e3,15,9.665196223245063
31,2025,f,e3,15,5.268018283806778
32,2025,f,e3,15,5.533711413631749
33,2025,f,e3,15,6.504256395684923
35,2025,f,e3,15,3.434721252555497
41,2025,f,e3,15,4.661358138132425
42,2025,f,e3,15,3.720255144761967
43,2025,f,e3,15,5.565674933193833
50,2025,f,e3,15,7.630122414559241
51,2025,f,e3,15,4.833848262522172
52,2025,f,e3,15,4.749569278808527
53,2025,f,e3,15,4.215549613506801
11,2030,f,e3,15,5.947091548345504
12,2030,f,e3,15,4.960715927497963
13,2030,f,e3,15,8.385384232470638
14,2030,f,e3,15,4.990615962590596
15,2030,f,e3,15,8.678324312524134
16,2030,f,e3,15,5.676822966162425
17,2030,f,e3,15,4.8252808942379755
21,2030,f,e3,15,6.612875596734442
22,2030,f,e3,15,7.487133339204239
