scenario,age,sex,education,area,state,region,year,prjpropfinal
1,30,Male,e2,13,Amazonas,North,2030,2.756851524989235
1,30,Male,e2,13,Amazonas,North,2035,0.7002693793697518
1,30,Male,e2,13,Amazonas,North,2040,0.2389249261981134
1,30,Male,e2,13,Amazonas,North,2045,0.12285028156018615
1,30,Male,e2,13,Amazonas,North,2050,0
1,30,Male,e2,13,Amazonas,North,2055,0
1,30,Male,e2,13,Amazonas,North,2060,0
1,30,Male,e2,14,Roraima,North,2010,11.315767802964588
1,30,Male,e2,14,Roraima,North,2015,7.727760157673791
1,30,Male,e2,14,Roraima,North,2020,5.427493564397066
1,30,Male,e2,14,Roraima,North,2025,3.7481286759897037
1,30,Male,e2,14,Roraima,North,2030,2.1338249512312344
1,30,Male,e2,14,Roraima,North,2035,0.5343624295921031
1,30,Male,e2,14,Roraima,North,2040,0.18096230282414474
1,30,Male,e2,14,Roraima,North,2045,0.09261114972212423
1,30,Male,e2,14,Roraima,North,2050,0
1,30,Male,e2,14,Roraima,North,2055,0
1,30,Male,e2,14,Roraima,North,2060,0
1,30,Male,e2,15,Pará,North,2010,20.59600441033861
1,30,Male,e2,15,Pará,North,2015,14.87499018844918
1,30,Male,e2,15,Pará,North,2020,11.20213704406203
1,30,Male,e2,15,Pará,North,2025,8.293538848196027
1,30,Male,e2,15,Pará,North,2030,5.076616549303552
1,30,Male,e2,15,Pará,North,2035,1.3640699442261948
1,30,Male,e2,15,Pará,North,2040,0.4793189814670198
1,30,Male,e2,15,Pará,North,2045,0.25048224400533053
1,30,Male,e2,15,Pará,North,2050,0
1,30,Male,e2,15,Pará,North,2055,0
1,30,Male,e2,15,Pará,North,2060,0
1,30,Male,e2,16,Amapá,North,2010,12.79424560231955
1,30,Male,e2,16,Amapá,North,2015,8.651247276190913
1,30,Male,e2,16,Amapá,North,2020,5.976646660992913
1,30,Male,e2,16,Amapá,North,2025,4.064931158111365
1,30,Male,e2,16,Amapá,North,2030,2.2746320418316435
1,30,Male,e2,16,Amapá,North,2035,0.5609268322616819
1,30,Male,e2,16,Amapá,North,2040,0.18727494220898666
1,30,Male,e2,16,Amapá,North,2045,0.09464414195937632
1,30,Male,e2,16,Amapá,North,2050,0
1,30,Male,e2,16,Amapá,North,2055,0
1,30,Male,e2,16,Amapá,North,2060,0
1,30,Male,e2,17,Tocantins,North,2010,15.976859664450092
1,30,Male,e2,17,Tocantins,North,2015,11.141179960333185
1,30,Male,e2,17,Tocantins,North,2020,8.014820752823464
1,30,Male,e2,17,Tocantins,North,2025,5.67907805395987
1,30,Male,e2,17,Tocantins,North,2030,3.3056734010506137
1,30,Male,e2,17,Tocantins,North,2035,0.841071974094404
1,30,Male,e2,17,Tocantins,North,2040,0.2849683036030284
1,30,Male,e2,17,Tocantins,North,2045,0.14492698311033067
1,30,Male,e2,17,Tocantins,North,2050,0
1,30,Male,e2,17,Tocantins,North,2055,0
1,30,Male,e2,17,Tocantins,North,2060,0
1,30,Male,e2,21,Maranhão,Northeast,2010,21.5272643215137
1,30,Male,e2,21,Maranhão,Northeast,2015,15.821410230235724
1,30,Male,e2,21,Maranhão,Northeast,2020,11.98819856207111
1,30,Male,e2,21,Maranhão,Northeast,2025,8.901441183017486
1,30,Male,e2,21,Maranhão,Northeast,2030,5.480649719178165
1,30,Male,e2,21,Maranhão,Northeast,2035,1.4815553609682148
1,30,Male,e2,21,Maranhão,Northeast,2040,0.5239642303684028
1,30,Male,e2,21,Maranhão,Northeast,2045,0.2754016853505017
1,30,Male,e2,21,Maranhão,Northeast,2050,0
1,30,Male,e2,21,Maranhão,Northeast,2055,0
1,30,Male,e2,21,Maranhão,Northeast,2060,0
1,30,Male,e2,22,Piauí,Northeast,2010,25.57380911826592
1,30,Male,e2,22,Piauí,Northeast,2015,19.210029058307374
1,30,Male,e2,22,Piauí,Northeast,2020,14.73667631974349
1,30,Male,e2,22,Piauí,Northeast,2025,11.134532310177592
1,30,Male,e2,22,Piauí,Northeast,2030,6.933035917216155
1,30,Male,e2,22,Piauí,Northeast,2035,1.8783592190870542
1,30,Male,e2,22,Piauí,Northeast,2040,0.6498554185564338
1,30,Male,e2,22,Piauí,Northeast,2045,0.3295516633154774
1,30,Male,e2,22,Piauí,Northeast,2050,0
1,30,Male,e2,22,Piauí,Northeast,2055,0
1,30,Male,e2,22,Piauí,Northeast,2060,0
1,30,Male,e2,23,Ceará,Northeast,2010,19.132265495054476
1,30,Male,e2,23,Ceará,Northeast,2015,13.6738807438976
1,30,Male,e2,23,Ceará,Northeast,2020,10.099829649872882
1,30,Male,e2,23,Ceará,Northeast,2025,7.312545889015477
1,30,Male,e2,23,Ceará,Northeast,2030,4.370753785199813
1,30,Male,e2,23,Ceará,Northeast,2035,1.1486059249370408
1,30,Male,e2,23,Ceará,Northeast,2040,0.3988109524939567
1,30,Male,e2,23,Ceará,Northeast,2045,0.20703305954561316
1,30,Male,e2,23,Ceará,Northeast,2050,0
1,30,Male,e2,23,Ceará,Northeast,2055,0
1,30,Male,e2,23,Ceará,Northeast,2060,0
1,30,Male,e2,24,Rio Grande do Norte,Northeast,2010,18.954922580714836
1,30,Male,e2,24,Rio Grande do Norte,Northeast,2015,13.473393088665693
1,30,Male,e2,24,Rio Grande do Norte,Northeast,2020,9.869226820728887
1,30,Male,e2,24,Rio Grande do Norte,Northeast,2025,7.109862084551018
1,30,Male,e2,24,Rio Grande do Norte,Northeast,2030,4.2150849926078715
1,30,Male,e2,24,Rio Grande do Norte,Northeast,2035,1.0905112578309903
1,30,Male,e2,24,Rio Grande do Norte,Northeast,2040,0.37306354385587215
1,30,Male,e2,24,Rio Grande do Norte,Northeast,2045,0.19104511281436526
1,30,Male,e2,24,Rio Grande do Norte,Northeast,2050,0
1,30,Male,e2,24,Rio Grande do Norte,Northeast,2055,0
1,30,Male,e2,24,Rio Grande do Norte,Northeast,2060,0
1,30,Male,e2,25,Paraíba,Northeast,2010,23.18890037432971
1,30,Male,e2,25,Paraíba,Northeast,2015,17.185200064079172
1,30,Male,e2,25,Paraíba,Northeast,2020,12.997960481509793
1,30,Male,e2,25,Paraíba,Northeast,2025,9.659710628630831
1,30,Male,e2,25,Paraíba,Northeast,2030,5.924257960663
1,30,Male,e2,25,Paraíba,Northeast,2035,1.580523932264477
1,30,Male,e2,25,Paraíba,Northeast,2040,0.5474543157530829
1,30,Male,e2,25,Paraíba,Northeast,2045,0.28069728885341927
1,30,Male,e2,25,Paraíba,Northeast,2050,0
1,30,Male,e2,25,Paraíba,Northeast,2055,0
1,30,Male,e2,25,Paraíba,Northeast,2060,0
1,30,Male,e2,26,Pernambuco,Northeast,2010,19.293859946254702
1,30,Male,e2,26,Pernambuco,Northeast,2015,13.832208824215428
1,30,Male,e2,26,Pernambuco,Northeast,2020,10.218407158185785
1,30,Male,e2,26,Pernambuco,Northeast,2025,7.42225347666601
1,30,Male,e2,26,Pernambuco,Northeast,2030,4.444043558332594
1,30,Male,e2,26,Pernambuco,Northeast,2035,1.1598127778832226
1,30,Male,e2,26,Pernambuco,Northeast,2040,0.3994368716496895
1,30,Male,e2,26,Pernambuco,Northeast,2045,0.2056518975232229
1,30,Male,e2,26,Pernambuco,Northeast,2050,0
1,30,Male,e2,26,Pernambuco,Northeast,2055,0
1,30,Male,e2,26,Pernambuco,Northeast,2060,0
1,30,Male,e2,27,Alagoas,Northeast,2010,24.52351090177956
1,30,Male,e2,27,Alagoas,Northeast,2015,18.2966524075061
1,30,Male,e2,27,Alagoas,Northeast,2020,14.050567742325773
1,30,Male,e2,27,Alagoas,Northeast,2025,10.621916387976738
1,30,Male,e2,27,Alagoas,Northeast,2030,6.64664496465486
1,30,Male,e2,27,Alagoas,Northeast,2035,1.811774177885177
1,30,Male,e2,27,Alagoas,Northeast,2040,0.6360363371385076
1,30,Male,e2,27,Alagoas,Northeast,2045,0.32920280732622237
1,30,Male,e2,27,Alagoas,Northeast,2050,0
1,30,Male,e2,27,Alagoas,Northeast,2055,0
1,30,Male,e2,27,Alagoas,Northeast,2060,0
1,30,Male,e2,28,Sergipe,Northeast,2010,22.478276303125238
1,30,Male,e2,28,Sergipe,Northeast,2015,16.339628119629136
1,30,Male,e2,28,Sergipe,Northeast,2020,12.15614807376894
1,30,Male,e2,28,Sergipe,Northeast,2025,8.877705995712775
1,30,Male,e2,28,Sergipe,Northeast,2030,5.341936665147534
1,30,Male,e2,28,Sergipe,Northeast,2035,1.401535720098357
1,30,Male,e2,28,Sergipe,Northeast,2040,0.4819761329889539
1,30,Male,e2,28,Sergipe,Northeast,2045,0.24712125556058212
1,30,Male,e2,28,Sergipe,Northeast,2050,0
1,30,Male,e2,28,Sergipe,Northeast,2055,0
1,30,Male,e2,28,Sergipe,Northeast,2060,0
1,30,Male,e2,29,Bahia,Northeast,2010,19.856688359306492
1,30,Male,e2,29,Bahia,Northeast,2015,14.30577681489704
1,30,Male,e2,29,Bahia,Northeast,2020,10.624237413630263
1,30,Male,e2,29,Bahia,Northeast,2025,7.746160731379738
1,30,Male,e2,29,Bahia,Northeast,2030,4.663347443839816
1,30,Male,e2,29,Bahia,Northeast,2035,1.2269267675534932
1,30,Male,e2,29,Bahia,Northeast,2040,0.42557399028663695
1,30,Male,e2,29,Bahia,Northeast,2045,0.22055727010461967
1,30,Male,e2,29,Bahia,Northeast,2050,0
1,30,Male,e2,29,Bahia,Northeast,2055,0
1,30,Male,e2,29,Bahia,Northeast,2060,0
1,30,Male,e2,31,Minas Gerais,Southeast,2010,15.41729670025116
1,30,Male,e2,31,Minas Gerais,Southeast,2015,10.677612887981477
1,30,Male,e2,31,Minas Gerais,Southeast,2020,7.661348679111737
1,30,Male,e2,31,Minas Gerais,Southeast,2025,5.439276917472351
1,30,Male,e2,31,Minas Gerais,Southeast,2030,3.1581420139732694
1,30,Male,e2,31,Minas Gerais,Southeast,2035,0.7986601653679782
1,30,Male,e2,31,Minas Gerais,Southeast,2040,0.26759811576126113
1,30,Male,e2,31,Minas Gerais,Southeast,2045,0.13417847197386293
1,30,Male,e2,31,Minas Gerais,Southeast,2050,0
1,30,Male,e2,31,Minas Gerais,Southeast,2055,0
1,30,Male,e2,31,Minas Gerais,Southeast,2060,0
1,30,Male,e2,32,Espírito Santo,Southeast,2010,12.740895769238097
1,30,Male,e2,32,Espírito Santo,Southeast,2015,8.680544774741788
1,30,Male,e2,32,Espírito Santo,Southeast,2020,6.137696703752696
1,30,Male,e2,32,Espírito Santo,Southeast,2025,4.299091424646341
1,30,Male,e2,32,Espírito Santo,Southeast,2030,2.4630032863193563
1,30,Male,e2,32,Espírito Santo,Southeast,2035,0.615567001288843
1,30,Male,e2,32,Espírito Santo,Southeast,2040,0.20536092186192462
1,30,Male,e2,32,Espírito Santo,Southeast,2045,0.10288157776899341
1,30,Male,e2,32,Espírito Santo,Southeast,2050,0
1,30,Male,e2,32,Espírito Santo,Southeast,2055,0
1,30,Male,e2,32,Espírito Santo,Southeast,2060,0
1,30,Male,e2,33,Rio de Janeiro,Southeast,2010,9.787513534807808
1,30,Male,e2,33,Rio de Janeiro,Southeast,2015,6.485546456146467
1,30,Male,e2,33,Rio de Janeiro,Southeast,2020,4.430024038438031
1,30,Male,e2,33,Rio de Janeiro,Southeast,2025,3.001230413876171
1,30,Male,e2,33,Rio de Janeiro,Southeast,2030,1.6628861353606137
1,30,Male,e2,33,Rio de Janeiro,Southeast,2035,0.40557805736905767
1,30,Male,e2,33,Rio de Janeiro,Southeast,2040,0.13337888999669176
1,30,Male,e2,33,Rio de Janeiro,Southeast,2045,0.06615454948947226
1,30,Male,e2,33,Rio de Janeiro,Southeast,2050,0
1,30,Male,e2,33,Rio de Janeiro,Southeast,2055,0
1,30,Male,e2,33,Rio de Janeiro,Southeast,2060,0
1,30,Male,e2,35,São Paulo,Southeast,2010,9.375146952342424
1,30,Male,e2,35,São Paulo,Southeast,2015,6.1901400625012135
1,30,Male,e2,35,São Paulo,Southeast,2020,4.186393785236103
1,30,Male,e2,35,São Paulo,Southeast,2025,2.8164691229757794
1,30,Male,e2,35,São Paulo,Southeast,2030,1.5450729334433995
1,30,Male,e2,35,São Paulo,Southeast,2035,0.37301039594102275
1,30,Male,e2,35,São Paulo,Southeast,2040,0.12124962334551961
1,30,Male,e2,35,São Paulo,Southeast,2045,0.05936970717017221
1,30,Male,e2,35,São Paulo,Southeast,2050,0
1,30,Male,e2,35,São Paulo,Southeast,2055,0
1,30,Male,e2,35,São Paulo,Southeast,2060,0
1,30,Male,e2,41,Paraná,South,2010,12.222348604472593
1,30,Male,e2,41,Paraná,South,2015,8.233841482878628
1,30,Male,e2,41,Paraná,South,2020,5.712444624197404
1,30,Male,e2,41,Paraná,South,2025,3.9356833813626793
1,30,Male,e2,41,Paraná,South,2030,2.208235985538254
1,30,Male,e2,41,Paraná,South,2035,0.5423086727585379
1,30,Male,e2,41,Paraná,South,2040,0.17771697365522934
1,30,Male,e2,41,Paraná,South,2045,0.08738702262052586
1,30,Male,e2,41,Paraná,South,2050,0
1,30,Male,e2,41,Paraná,South,2055,0
1,30,Male,e2,41,Paraná,South,2060,0
1,30,Male,e2,42,Santa Catarina,South,2010,11.058894046254157
1,30,Male,e2,42,Santa Catarina,South,2015,7.374654940917282
1,30,Male,e2,42,Santa Catarina,South,2020,5.066860899086234
1,30,Male,e2,42,Santa Catarina,South,2025,3.4601033554858844
1,30,Male,e2,42,Santa Catarina,South,2030,1.9256125501860952
1,30,Male,e2,42,Santa Catarina,South,2035,0.46973722299565884
1,30,Male,e2,42,Santa Catarina,South,2040,0.15357832917118083
1,30,Male,e2,42,Santa Catarina,South,2045,0.07551832104790322
1,30,Male,e2,42,Santa Catarina,South,2050,0
1,30,Male,e2,42,Santa Catarina,South,2055,0
1,30,Male,e2,42,Santa Catarina,South,2060,0
1,30,Male,e2,43,Rio Grande do Sul,South,2010,9.04271376613198
1,30,Male,e2,43,Rio Grande do Sul,South,2015,6.028703183196267
1,30,Male,e2,43,Rio Grande do Sul,South,2020,4.206018324927242
1,30,Male,e2,43,Rio Grande do Sul,South,2025,2.9132569844553213
1,30,Male,e2,43,Rio Grande do Sul,South,2030,1.6505618215370295
1,30,Male,e2,43,Rio Grande do Sul,South,2035,0.4092639055910337
1,30,Male,e2,43,Rio Grande do Sul,South,2040,0.13624717423959756
1,30,Male,e2,43,Rio Grande do Sul,South,2045,0.06825408588743816
1,30,Male,e2,43,Rio Grande do Sul,South,2050,0
1,30,Male,e2,43,Rio Grande do Sul,South,2055,0
1,30,Male,e2,43,Rio Grande do Sul,South,2060,0
1,30,Male,e2,50,Mato Grosso do Sul,Center-West,2010,13.36353471958008
1,30,Male,e2,50,Mato Grosso do Sul,Center-West,2015,9.181657758472946
1,30,Male,e2,50,Mato Grosso do Sul,Center-West,2020,6.517731447565725
1,30,Male,e2,50,Mato Grosso do Sul,Center-West,2025,4.588737138043368
1,30,Male,e2,50,Mato Grosso do Sul,Center-West,2030,2.6385766273797993
1,30,Male,e2,50,Mato Grosso do Sul,Center-West,2035,0.6590248500252167
1,30,Male,e2,50,Mato Grosso do Sul,Center-West,2040,0.21900489486304403
1,30,Male,e2,50,Mato Grosso do Sul,Center-West,2045,0.10908687144735092
1,30,Male,e2,50,Mato Grosso do Sul,Center-West,2050,0
1,30,Male,e2,50,Mato Grosso do Sul,Center-West,2055,0
1,30,Male,e2,50,Mato Grosso do Sul,Center-West,2060,0
1,30,Male,e2,51,Mato Grosso,Center-West,2010,14.729207297135352
1,30,Male,e2,51,Mato Grosso,Center-West,2015,10.226080103484076
1,30,Male,e2,51,Mato Grosso,Center-West,2020,7.3760215792244885
1,30,Male,e2,51,Mato Grosso,Center-West,2025,5.2659515312292875
1,30,Male,e2,51,Mato Grosso,Center-West,2030,3.074303898725085
1,30,Male,e2,51,Mato Grosso,Center-West,2035,0.7823812803075317
1,30,Male,e2,51,Mato Grosso,Center-West,2040,0.26303236158973864
1,30,Male,e2,51,Mato Grosso,Center-West,2045,0.13197318846025258
1,30,Male,e2,51,Mato Grosso,Center-West,2050,0
1,30,Male,e2,51,Mato Grosso,Center-West,2055,0
1,30,Male,e2,51,Mato Grosso,Center-West,2060,0
1,30,Male,e2,52,Goiás,Center-West,2010,13.54045750729239
1,30,Male,e2,52,Goiás,Center-West,2015,9.321789517961907
1,30,Male,e2,52,Goiás,Center-West,2020,6.6868353710767225
1,30,Male,e2,52,Goiás,Center-West,2025,4.746169504824139
1,30,Male,e2,52,Goiás,Center-West,2030,2.758864370166984
1,30,Male,e2,52,Goiás,Center-West,2035,0.6998393678951236
1,30,Male,e2,52,Goiás,Center-West,2040,0.23583221348928338
1,30,Male,e2,52,Goiás,Center-West,2045,0.11899035520911594
1,30,Male,e2,52,Goiás,Center-West,2050,0
1,30,Male,e2,52,Goiás,Center-West,2055,0
1,30,Male,e2,52,Goiás,Center-West,2060,0
1,30,Male,e2,53,Distrito Federal,Center-West,2010,7.797187081770647
1,30,Male,e2,53,Distrito Federal,Center-West,2015,5.106505791686677
1,30,Male,e2,53,Distrito Federal,Center-West,2020,3.3361137061573496
1,30,Male,e2,53,Distrito Federal,Center-West,2025,2.1902477681846046
1,30,Male,e2,53,Distrito Federal,Center-West,2030,1.1657871509507862
1,30,Male,e2,53,Distrito Federal,Center-West,2035,0.2722604336362552
1,30,Male,e2,53,Distrito Federal,Center-West,2040,0.08580663391273666
1,30,Male,e2,53,Distrito Federal,Center-West,2045,0.040769720948964305
1,30,Male,e2,53,Distrito Federal,Center-West,2050,0
1,30,Male,e2,53,Distrito Federal,Center-West,2055,0
1,30,Male,e2,53,Distrito Federal,Center-West,2060,0
1,30,Male,e3,11,Rondônia,North,2010,24.877094775066684
1,30,Male,e3,11,Rondônia,North,2015,22.766951796922648
1,30,Male,e3,11,Rondônia,North,2020,18.669316873672045
1,30,Male,e3,11,Rondônia,North,2025,12.986949684706001
1,30,Male,e3,11,Rondônia,North,2030,6.769242072025566
1,30,Male,e3,11,Rondônia,North,2035,3.6893765359834254
1,30,Male,e3,11,Rondônia,North,2040,1.6672552865259138
1,30,Male,e3,11,Rondônia,North,2045,0.46325235573708917
1,30,Male,e3,11,Rondônia,North,2050,0.15625122926321414
1,30,Male,e3,11,Rondônia,North,2055,0
1,30,Male,e3,11,Rondônia,North,2060,0
1,30,Male,e3,12,Acre,North,2010,17.864512926531457
1,30,Male,e3,12,Acre,North,2015,16.609759505966018
1,30,Male,e3,12,Acre,North,2020,13.530688358309853
1,30,Male,e3,12,Acre,North,2025,9.286587147408001
1,30,Male,e3,12,Acre,North,2030,4.777903993083174
1,30,Male,e3,12,Acre,North,2035,2.58896014457921
1,30,Male,e3,12,Acre,North,2040,1.1662963667446247
1,30,Male,e3,12,Acre,North,2045,0.32244947535533525
1,30,Male,e3,12,Acre,North,2050,0.10838874613204494
1,30,Male,e3,12,Acre,North,2055,0
1,30,Male,e3,12,Acre,North,2060,0
1,30,Male,e3,13,Amazonas,North,2010,18.2937270053525
1,30,Male,e3,13,Amazonas,North,2015,16.262163040442385
1,30,Male,e3,13,Amazonas,North,2020,12.827244628872936
1,30,Male,e3,13,Amazonas,North,2025,8.525532177374249
1,30,Male,e3,13,Amazonas,North,2030,4.261612236729273
1,30,Male,e3,13,Amazonas,North,2035,2.255196831934182
1,30,Male,e3,13,Amazonas,North,2040,1.0156748721391913
1,30,Male,e3,13,Amazonas,North,2045,0.2848577036722554
1,30,Male,e3,13,Amazonas,North,2050,0.09760598020476306
1,30,Male,e3,13,Amazonas,North,2055,0
1,30,Male,e3,13,Amazonas,North,2060,0
1,30,Male,e3,14,Roraima,North,2010,18.24010541626184
1,30,Male,e3,14,Roraima,North,2015,16.0289641069693
1,30,Male,e3,14,Roraima,North,2020,12.451740565618131
1,30,Male,e3,14,Roraima,North,2025,8.161426558197833
1,30,Male,e3,14,Roraima,North,2030,4.023628963629831
1,30,Male,e3,14,Roraima,North,2035,2.0991999870367577
1,30,Male,e3,14,Roraima,North,2040,0.9383825964766599
1,30,Male,e3,14,Roraima,North,2045,0.26194714624692067
1,30,Male,e3,14,Roraima,North,2050,0.08951359387423943
1,30,Male,e3,14,Roraima,North,2055,0
1,30,Male,e3,14,Roraima,North,2060,0
1,30,Male,e3,15,Pará,North,2010,21.472388699960813
1,30,Male,e3,15,Pará,North,2015,19.95549831404804
1,30,Male,e3,15,Pará,North,2020,16.62209251569844
1,30,Male,e3,15,Pará,North,2025,11.680072420069145
1,30,Male,e3,15,Pará,North,2030,6.191381501143168
1,30,Male,e3,15,Pará,North,2035,3.465840772476892
1,30,Male,e3,15,Pará,North,2040,1.6075723421289798
1,30,Male,e3,15,Pará,North,2045,0.4582277734110685
1,30,Male,e3,15,Pará,North,2050,0.15810801982016032
1,30,Male,e3,15,Pará,North,2055,0
1,30,Male,e3,15,Pará,North,2060,0
1,30,Male,e3,16,Amapá,North,2010,16.066068742574522
1,30,Male,e3,16,Amapá,North,2015,13.979195163811283
1,30,Male,e3,16,Amapá,North,2020,10.681689469468889
1,30,Male,e3,16,Amapá,North,2025,6.895351353814672
1,30,Male,e3,16,Amapá,North,2030,3.341349542230225
1,30,Male,e3,16,Amapá,North,2035,1.7166261946747134
1,30,Male,e3,16,Amapá,North,2040,0.7565247191684628
1,30,Male,e3,16,Amapá,North,2045,0.20854306625968616
1,30,Male,e3,16,Amapá,North,2050,0.07056444014532447
1,30,Male,e3,16,Amapá,North,2055,0
1,30,Male,e3,16,Amapá,North,2060,0
1,30,Male,e3,17,Tocantins,North,2010,21.173981623106343
1,30,Male,e3,17,Tocantins,North,2015,18.999877710109946
1,30,Male,e3,17,Tocantins,North,2020,15.117930865684896
1,30,Male,e3,17,Tocantins,North,2025,10.167102855872592
1,30,Male,e3,17,Tocantins,North,2030,5.12491745146817
1,30,Male,e3,17,Tocantins,North,2035,2.7165572102792854
1,30,Male,e3,17,Tocantins,North,2040,1.2149437804146874
1,30,Male,e3,17,Tocantins,North,2045,0.3370291321102871
1,30,Male,e3,17,Tocantins,North,2050,0.11411544113018021
1,30,Male,e3,17,Tocantins,North,2055,0
1,30,Male,e3,17,Tocantins,North,2060,0
1,30,Male,e3,21,Maranhão,Northeast,2010,20.24740753962414
1,30,Male,e3,21,Maranhão,Northeast,2015,19.148478768306113
1,30,Male,e3,21,Maranhão,Northeast,2020,16.048037789886713
1,30,Male,e3,21,Maranhão,Northeast,2025,11.30965027997363
1,30,Male,e3,21,Maranhão,Northeast,2030,6.030154607931063
1,30,Male,e3,21,Maranhão,Northeast,2035,3.396041963018059
1,30,Male,e3,21,Maranhão,Northeast,2040,1.5853703612000543
1,30,Male,e3,21,Maranhão,Northeast,2045,0.4545213141802473
1,30,Male,e3,21,Maranhão,Northeast,2050,0.15777196562780266
1,30,Male,e3,21,Maranhão,Northeast,2055,0
1,30,Male,e3,21,Maranhão,Northeast,2060,0
1,30,Male,e3,22,Piauí,Northeast,2010,21.093681052555937
1,30,Male,e3,22,Piauí,Northeast,2015,20.388885291655136
1,30,Male,e3,22,Piauí,Northeast,2020,17.29991343289181
1,30,Male,e3,22,Piauí,Northeast,2025,12.406155021806233
1,30,Male,e3,22,Piauí,Northeast,2030,6.6895395491779475
1,30,Male,e3,22,Piauí,Northeast,2035,3.775810491993932
1,30,Male,e3,22,Piauí,Northeast,2040,1.724337264781203
1,30,Male,e3,22,Piauí,Northeast,2045,0.47696613249296294
1,30,Male,e3,22,Piauí,Northeast,2050,0.1594403272669118
1,30,Male,e3,22,Piauí,Northeast,2055,0
1,30,Male,e3,22,Piauí,Northeast,2060,0
1,30,Male,e3,23,Ceará,Northeast,2010,19.018512336454798
1,30,Male,e3,23,Ceará,Northeast,2015,17.490830723301645
1,30,Male,e3,23,Ceará,Northeast,2020,14.289321975671308
1,30,Male,e3,23,Ceará,Northeast,2025,9.819446681353927
1,30,Male,e3,23,Ceará,Northeast,2030,5.082557563043703
1,30,Male,e3,23,Ceará,Northeast,2035,2.7826320211027977
1,30,Male,e3,23,Ceará,Northeast,2040,1.2753392748038155
1,30,Male,e3,23,Ceará,Northeast,2045,0.3611244745094449
1,30,Male,e3,23,Ceará,Northeast,2050,0.12431690530108458
1,30,Male,e3,23,Ceará,Northeast,2055,0
1,30,Male,e3,23,Ceará,Northeast,2060,0
1,30,Male,e3,24,Rio Grande do Norte,Northeast,2010,21.92223812906428
1,30,Male,e3,24,Rio Grande do Norte,Northeast,2015,20.05156902666547
1,30,Male,e3,24,Rio Grande do Norte,Northeast,2020,16.245513221520252
1,30,Male,e3,24,Rio Grande do Norte,Northeast,2025,11.107909188617311
1,30,Male,e3,24,Rio Grande do Norte,Northeast,2030,5.702759176504081
1,30,Male,e3,24,Rio Grande do Norte,Northeast,2035,3.0737434187680535
1,30,Male,e3,24,Rio Grande do Norte,Northeast,2040,1.388015133183366
1,30,Male,e3,24,Rio Grande do Norte,Northeast,2045,0.38770900425698723
