region,Time,sex,edu,agest,asfr
12,2010,f,e2,45,6.81470513446344
13,2010,f,e2,45,7.2398045711554
14,2010,f,e2,45,7.816783719569569
15,2010,f,e2,45,4.28577457153235
16,2010,f,e2,45,1.8655968598619899
17,2010,f,e2,45,0.4849704416550568
21,2010,f,e2,45,3.15921964779289
22,2010,f,e2,45,1.4721169149230802
23,2010,f,e2,45,4.75451939754681
24,2010,f,e2,45,4.9020346828266605
25,2010,f,e2,45,3.0897444523754802
26,2010,f,e2,45,4.6708263911538594
27,2010,f,e2,45,5.87724306855138
28,2010,f,e2,45,6.14354181072135
29,2010,f,e2,45,3.83764942388445
31,2010,f,e2,45,2.45861964511084
32,2010,f,e2,45,1.87502796929669
33,2010,f,e2,45,3.4657353215044697
35,2010,f,e2,45,2.5332084300630298
41,2010,f,e2,45,1.75683584426898
42,2010,f,e2,45,2.3705799198009
43,2010,f,e2,45,1.99842590431701
50,2010,f,e2,45,1.27045689838335
51,2010,f,e2,45,1.7397301901361002
52,2010,f,e2,45,1.5090334743307399
53,2010,f,e2,45,7.08809063955036
11,2015,f,e2,45,0.20218546181400848
12,2015,f,e2,45,6.41718066828641
13,2015,f,e2,45,7.14370097065334
14,2015,f,e2,45,7.816783719569569
15,2015,f,e2,45,4.15322484251589
16,2015,f,e2,45,1.74286022434475
17,2015,f,e2,45,0.4773130136289244
21,2015,f,e2,45,3.04343672876383
22,2015,f,e2,45,1.48072578577058
23,2015,f,e2,45,4.7260492215136
24,2015,f,e2,45,4.93192513820975
25,2015,f,e2,45,3.0897444523754802
26,2015,f,e2,45,4.9181054353914195
27,2015,f,e2,45,5.52966417740049
28,2015,f,e2,45,6.0733299043131
29,2015,f,e2,45,3.76744851978901
31,2015,f,e2,45,2.5725953902484298
32,2015,f,e2,45,2.02275744566552
33,2015,f,e2,45,3.8144885614042896
35,2015,f,e2,45,2.67055105578934
41,2015,f,e2,45,1.85039514958508
42,2015,f,e2,45,2.61371632183177
43,2015,f,e2,45,2.21903136128707
50,2015,f,e2,45,1.27045689838335
51,2015,f,e2,45,1.7397301901361002
52,2015,f,e2,45,1.6809486802671498
53,2015,f,e2,45,7.17051029814978
11,2020,f,e2,45,0.18561288297679462
12,2020,f,e2,45,5.36658029338996
13,2020,f,e2,45,6.470975767138899
14,2020,f,e2,45,7.816783719569569
15,2020,f,e2,45,3.7776672769692397
16,2020,f,e2,45,1.49738695331028
17,2020,f,e2,45,0.44413082551568356
21,2020,f,e2,45,2.7622496396932603
22,2020,f,e2,45,1.3946370772955499
23,2020,f,e2,45,4.38440710911502
24,2020,f,e2,45,4.42378739669723
25,2020,f,e2,45,3.0009586922497498
26,2020,f,e2,45,4.4235473469163
27,2020,f,e2,45,5.1504872052358905
28,2020,f,e2,45,5.51163465304715
29,2020,f,e2,45,3.5568458075026603
31,2020,f,e2,45,2.4097728971947303
32,2020,f,e2,45,1.90911938692027
33,2020,f,e2,45,3.3131557790482904
35,2020,f,e2,45,2.36534522084199
41,2020,f,e2,45,1.70485845242671
42,2020,f,e2,45,2.6289123469586997
43,2020,f,e2,45,2.01140269590349
50,2020,f,e2,45,1.27045689838335
51,2020,f,e2,45,1.7397301901361002
52,2020,f,e2,45,1.52813516387923
53,2020,f,e2,45,6.099054736357281
11,2025,f,e2,45,0.18561288297679462
12,2025,f,e2,45,5.36658029338996
13,2025,f,e2,45,6.470975767138899
14,2025,f,e2,45,7.816783719569569
15,2025,f,e2,45,3.7776672769692397
16,2025,f,e2,45,1.49738695331028
17,2025,f,e2,45,0.44413082551568356
21,2025,f,e2,45,2.7622496396932603
22,2025,f,e2,45,1.3946370772955499
23,2025,f,e2,45,4.38440710911502
24,2025,f,e2,45,4.42378739669723
25,2025,f,e2,45,3.0009586922497498
26,2025,f,e2,45,4.4235473469163
27,2025,f,e2,45,5.1504872052358905
28,2025,f,e2,45,5.51163465304715
29,2025,f,e2,45,3.5568458075026603
31,2025,f,e2,45,2.4097728971947303
32,2025,f,e2,45,1.90911938692027
33,2025,f,e2,45,3.3131557790482904
35,2025,f,e2,45,2.36534522084199
41,2025,f,e2,45,1.70485845242671
42,2025,f,e2,45,2.6289123469586997
43,2025,f,e2,45,2.01140269590349
50,2025,f,e2,45,1.27045689838335
51,2025,f,e2,45,1.7397301901361002
52,2025,f,e2,45,1.52813516387923
53,2025,f,e2,45,6.099054736357281
11,2030,f,e2,45,0.18561288297679462
12,2030,f,e2,45,5.36658029338996
13,2030,f,e2,45,6.470975767138899
14,2030,f,e2,45,7.816783719569569
15,2030,f,e2,45,3.7776672769692397
16,2030,f,e2,45,1.49738695331028
17,2030,f,e2,45,0.44413082551568356
21,2030,f,e2,45,2.7622496396932603
22,2030,f,e2,45,1.3946370772955499
23,2030,f,e2,45,4.38440710911502
24,2030,f,e2,45,4.42378739669723
25,2030,f,e2,45,3.0009586922497498
26,2030,f,e2,45,4.4235473469163
27,2030,f,e2,45,5.1504872052358905
28,2030,f,e2,45,5.51163465304715
29,2030,f,e2,45,3.5568458075026603
31,2030,f,e2,45,2.4097728971947303
32,2030,f,e2,45,1.90911938692027
33,2030,f,e2,45,3.3131557790482904
35,2030,f,e2,45,2.36534522084199
41,2030,f,e2,45,1.70485845242671
42,2030,f,e2,45,2.6289123469586997
43,2030,f,e2,45,2.01140269590349
50,2030,f,e2,45,1.27045689838335
51,2030,f,e2,45,1.7397301901361002
52,2030,f,e2,45,1.52813516387923
53,2030,f,e2,45,6.099054736357281
11,2035,f,e2,45,0.18561288297679462
12,2035,f,e2,45,5.36658029338996
13,2035,f,e2,45,6.470975767138899
14,2035,f,e2,45,7.816783719569569
15,2035,f,e2,45,3.7776672769692397
16,2035,f,e2,45,1.49738695331028
17,2035,f,e2,45,0.44413082551568356
21,2035,f,e2,45,2.7622496396932603
22,2035,f,e2,45,1.3946370772955499
23,2035,f,e2,45,4.38440710911502
24,2035,f,e2,45,4.42378739669723
25,2035,f,e2,45,3.0009586922497498
26,2035,f,e2,45,4.4235473469163
27,2035,f,e2,45,5.1504872052358905
28,2035,f,e2,45,5.51163465304715
29,2035,f,e2,45,3.5568458075026603
31,2035,f,e2,45,2.4097728971947303
32,2035,f,e2,45,1.90911938692027
33,2035,f,e2,45,3.3131557790482904
35,2035,f,e2,45,2.36534522084199
41,2035,f,e2,45,1.70485845242671
42,2035,f,e2,45,2.6289123469586997
43,2035,f,e2,45,2.01140269590349
50,2035,f,e2,45,1.27045689838335
51,2035,f,e2,45,1.7397301901361002
52,2035,f,e2,45,1.52813516387923
53,2035,f,e2,45,6.099054736357281
11,2040,f,e2,45,0.18561288297679462
12,2040,f,e2,45,5.36658029338996
13,2040,f,e2,45,6.470975767138899
14,2040,f,e2,45,7.816783719569569
15,2040,f,e2,45,3.7776672769692397
16,2040,f,e2,45,1.49738695331028
17,2040,f,e2,45,0.44413082551568356
21,2040,f,e2,45,2.7622496396932603
22,2040,f,e2,45,1.3946370772955499
23,2040,f,e2,45,4.38440710911502
24,2040,f,e2,45,4.42378739669723
25,2040,f,e2,45,3.0009586922497498
26,2040,f,e2,45,4.4235473469163
27,2040,f,e2,45,5.1504872052358905
28,2040,f,e2,45,5.51163465304715
29,2040,f,e2,45,3.5568458075026603
31,2040,f,e2,45,2.4097728971947303
32,2040,f,e2,45,1.90911938692027
33,2040,f,e2,45,3.3131557790482904
35,2040,f,e2,45,2.36534522084199
41,2040,f,e2,45,1.70485845242671
42,2040,f,e2,45,2.6289123469586997
43,2040,f,e2,45,2.01140269590349
50,2040,f,e2,45,1.27045689838335
51,2040,f,e2,45,1.7397301901361002
52,2040,f,e2,45,1.52813516387923
53,2040,f,e2,45,6.099054736357281
11,2045,f,e2,45,0.18561288297679462
12,2045,f,e2,45,5.36658029338996
13,2045,f,e2,45,6.470975767138899
14,2045,f,e2,45,7.816783719569569
15,2045,f,e2,45,3.7776672769692397
16,2045,f,e2,45,1.49738695331028
17,2045,f,e2,45,0.44413082551568356
21,2045,f,e2,45,2.7622496396932603
22,2045,f,e2,45,1.3946370772955499
23,2045,f,e2,45,4.38440710911502
24,2045,f,e2,45,4.42378739669723
25,2045,f,e2,45,3.0009586922497498
26,2045,f,e2,45,4.4235473469163
27,2045,f,e2,45,5.1504872052358905
28,2045,f,e2,45,5.51163465304715
29,2045,f,e2,45,3.5568458075026603
31,2045,f,e2,45,2.4097728971947303
32,2045,f,e2,45,1.90911938692027
33,2045,f,e2,45,3.3131557790482904
35,2045,f,e2,45,2.36534522084199
41,2045,f,e2,45,1.70485845242671
42,2045,f,e2,45,2.6289123469586997
43,2045,f,e2,45,2.01140269590349
50,2045,f,e2,45,1.27045689838335
51,2045,f,e2,45,1.7397301901361002
52,2045,f,e2,45,1.52813516387923
53,2045,f,e2,45,6.099054736357281
11,2050,f,e2,45,0.18561288297679462
12,2050,f,e2,45,5.36658029338996
13,2050,f,e2,45,6.470975767138899
14,2050,f,e2,45,7.816783719569569
15,2050,f,e2,45,3.7776672769692397
16,2050,f,e2,45,1.49738695331028
17,2050,f,e2,45,0.44413082551568356
21,2050,f,e2,45,2.7622496396932603
22,2050,f,e2,45,1.3946370772955499
23,2050,f,e2,45,4.38440710911502
24,2050,f,e2,45,4.42378739669723
25,2050,f,e2,45,3.0009586922497498
26,2050,f,e2,45,4.4235473469163
27,2050,f,e2,45,5.1504872052358905
28,2050,f,e2,45,5.51163465304715
29,2050,f,e2,45,3.5568458075026603
31,2050,f,e2,45,2.4097728971947303
32,2050,f,e2,45,1.90911938692027
33,2050,f,e2,45,3.3131557790482904
35,2050,f,e2,45,2.36534522084199
41,2050,f,e2,45,1.70485845242671
42,2050,f,e2,45,2.6289123469586997
43,2050,f,e2,45,2.01140269590349
50,2050,f,e2,45,1.27045689838335
51,2050,f,e2,45,1.7397301901361002
52,2050,f,e2,45,1.52813516387923
53,2050,f,e2,45,6.099054736357281
11,2055,f,e2,45,0.18561288297679462
12,2055,f,e2,45,5.36658029338996
13,2055,f,e2,45,6.470975767138899
14,2055,f,e2,45,7.816783719569569
15,2055,f,e2,45,3.7776672769692397
16,2055,f,e2,45,1.49738695331028
17,2055,f,e2,45,0.44413082551568356
21,2055,f,e2,45,2.7622496396932603
22,2055,f,e2,45,1.3946370772955499
23,2055,f,e2,45,4.38440710911502
24,2055,f,e2,45,4.42378739669723
25,2055,f,e2,45,3.0009586922497498
26,2055,f,e2,45,4.4235473469163
27,2055,f,e2,45,5.1504872052358905
28,2055,f,e2,45,5.51163465304715
29,2055,f,e2,45,3.5568458075026603
31,2055,f,e2,45,2.4097728971947303
32,2055,f,e2,45,1.90911938692027
33,2055,f,e2,45,3.3131557790482904
35,2055,f,e2,45,2.36534522084199
41,2055,f,e2,45,1.70485845242671
42,2055,f,e2,45,2.6289123469586997
43,2055,f,e2,45,2.01140269590349
50,2055,f,e2,45,1.27045689838335
51,2055,f,e2,45,1.7397301901361002
52,2055,f,e2,45,1.52813516387923
53,2055,f,e2,45,6.099054736357281
11,2010,f,e3,45,1.64884858275103
12,2010,f,e3,45,0
13,2010,f,e3,45,3.5874190709971403
14,2010,f,e3,45,1.25390678136334
15,2010,f,e3,45,1.6435307544653899
16,2010,f,e3,45,6.46298541684298
17,2010,f,e3,45,0
21,2010,f,e3,45,1.88705461068834
22,2010,f,e3,45,0.8799289201215933
23,2010,f,e3,45,3.0979452667156897
24,2010,f,e3,45,1.0143753853517499
25,2010,f,e3,45,2.12618702031277
26,2010,f,e3,45,1.4953917312757998
27,2010,f,e3,45,1.54127964502533
28,2010,f,e3,45,1.46965929003552
29,2010,f,e3,45,1.82524464664208
31,2010,f,e3,45,1.82627822256388
32,2010,f,e3,45,0.5747565413472606
33,2010,f,e3,45,2.03116115088668
35,2010,f,e3,45,1.06919932422406
41,2010,f,e3,45,1.61447757801807
42,2010,f,e3,45,0.9542133229655412
43,2010,f,e3,45,2.1589465407296897
50,2010,f,e3,45,2.41675654589227
51,2010,f,e3,45,0
52,2010,f,e3,45,1.41264574068048
53,2010,f,e3,45,2.5937913084882003
11,2015,f,e3,45,1.72422451796251
12,2015,f,e3,45,0
13,2015,f,e3,45,3.53979846386001
14,2015,f,e3,45,1.25390678136334
15,2015,f,e3,45,1.5926999063891398
16,2015,f,e3,45,6.037789007840151
17,2015,f,e3,45,0
21,2015,f,e3,45,1.81789554118667
22,2015,f,e3,45,0.8850747032801991
23,2015,f,e3,45,3.07939469625632
24,2015,f,e3,45,1.0205606011160901
25,2015,f,e3,45,2.12618702031277
26,2015,f,e3,45,1.57455952881394
27,2015,f,e3,45,1.4501286982765198
28,2015,f,e3,45,1.45286318386369
29,2015,f,e3,45,1.79185602505716
31,2015,f,e3,45,1.9109401269211501
32,2015,f,e3,45,0.6200403900594691
33,2015,f,e3,45,2.2355547258186803
35,2015,f,e3,45,1.1271679622844
41,2015,f,e3,45,1.70045567388886
42,2015,f,e3,45,1.0520813560902098
43,2015,f,e3,45,2.3972718082128397
50,2015,f,e3,45,2.41675654589227
51,2015,f,e3,45,0
52,2015,f,e3,45,1.57358006556813
53,2015,f,e3,45,2.62395167254039
11,2020,f,e3,45,1.58289463944099
12,2020,f,e3,45,0
13,2020,f,e3,45,3.2064542139000998
14,2020,f,e3,45,1.25390678136334
15,2020,f,e3,45,1.4486791701731
16,2020,f,e3,45,5.1873961898345
17,2020,f,e3,45,0
21,2020,f,e3,45,1.64993780096834
22,2020,f,e3,45,0.833616871694141
23,2020,f,e3,45,2.85678785074381
24,2020,f,e3,45,0.9154119331223147
25,2020,f,e3,45,2.06508969214287
26,2020,f,e3,45,1.4162239337376699
27,2020,f,e3,45,1.35069130182327
28,2020,f,e3,45,1.3184943344890099
29,2020,f,e3,45,1.6916901603024102
31,2020,f,e3,45,1.7899945492679101
32,2020,f,e3,45,0.5852066602808471
33,2020,f,e3,45,1.94173896185393
35,2020,f,e3,45,0.9983487665947623
41,2020,f,e3,45,1.5667119692009701
42,2020,f,e3,45,1.0581981081605
43,2020,f,e3,45,2.17296567411105
50,2020,f,e3,45,2.41675654589227
51,2020,f,e3,45,0
52,2020,f,e3,45,1.4305273323346699
53,2020,f,e3,45,2.23186693986194
11,2025,f,e3,45,1.58289463944099
12,2025,f,e3,45,0
13,2025,f,e3,45,3.2064542139000998
14,2025,f,e3,45,1.25390678136334
15,2025,f,e3,45,1.4486791701731
16,2025,f,e3,45,5.1873961898345
17,2025,f,e3,45,0
21,2025,f,e3,45,1.64993780096834
22,2025,f,e3,45,0.833616871694141
23,2025,f,e3,45,2.85678785074381
24,2025,f,e3,45,0.9154119331223147
25,2025,f,e3,45,2.06508969214287
26,2025,f,e3,45,1.4162239337376699
27,2025,f,e3,45,1.35069130182327
28,2025,f,e3,45,1.3184943344890099
29,2025,f,e3,45,1.6916901603024102
31,2025,f,e3,45,1.7899945492679101
32,2025,f,e3,45,0.5852066602808471
33,2025,f,e3,45,1.94173896185393
35,2025,f,e3,45,0.9983487665947623
41,2025,f,e3,45,1.5667119692009701
42,2025,f,e3,45,1.0581981081605
43,2025,f,e3,45,2.17296567411105
50,2025,f,e3,45,2.41675654589227
51,2025,f,e3,45,0
52,2025,f,e3,45,1.4305273323346699
53,2025,f,e3,45,2.23186693986194
11,2030,f,e3,45,1.58289463944099
12,2030,f,e3,45,0
13,2030,f,e3,45,3.2064542139000998
14,2030,f,e3,45,1.25390678136334
15,2030,f,e3,45,1.4486791701731
16,2030,f,e3,45,5.1873961898345
17,2030,f,e3,45,0
21,2030,f,e3,45,1.64993780096834
22,2030,f,e3,45,0.833616871694141
23,2030,f,e3,45,2.85678785074381
24,2030,f,e3,45,0.9154119331223147
25,2030,f,e3,45,2.06508969214287
26,2030,f,e3,45,1.4162239337376699
27,2030,f,e3,45,1.35069130182327
28,2030,f,e3,45,1.3184943344890099
29,2030,f,e3,45,1.6916901603024102
31,2030,f,e3,45,1.7899945492679101
32,2030,f,e3,45,0.5852066602808471
33,2030,f,e3,45,1.94173896185393
35,2030,f,e3,45,0.9983487665947623
41,2030,f,e3,45,1.5667119692009701
42,2030,f,e3,45,1.0581981081605
43,2030,f,e3,45,2.17296567411105
50,2030,f,e3,45,2.41675654589227
51,2030,f,e3,45,0
52,2030,f,e3,45,1.4305273323346699
53,2030,f,e3,45,2.23186693986194
11,2035,f,e3,45,1.58289463944099
12,2035,f,e3,45,0
13,2035,f,e3,45,3.2064542139000998
14,2035,f,e3,45,1.25390678136334
15,2035,f,e3,45,1.4486791701731
16,2035,f,e3,45,5.1873961898345
17,2035,f,e3,45,0
21,2035,f,e3,45,1.64993780096834
22,2035,f,e3,45,0.833616871694141
23,2035,f,e3,45,2.85678785074381
24,2035,f,e3,45,0.9154119331223147
25,2035,f,e3,45,2.06508969214287
26,2035,f,e3,45,1.4162239337376699
27,2035,f,e3,45,1.35069130182327
28,2035,f,e3,45,1.3184943344890099
29,2035,f,e3,45,1.6916901603024102
31,2035,f,e3,45,1.7899945492679101
32,2035,f,e3,45,0.5852066602808471
33,2035,f,e3,45,1.94173896185393
35,2035,f,e3,45,0.9983487665947623
41,2035,f,e3,45,1.5667119692009701
42,2035,f,e3,45,1.0581981081605
43,2035,f,e3,45,2.17296567411105
50,2035,f,e3,45,2.41675654589227
51,2035,f,e3,45,0
52,2035,f,e3,45,1.4305273323346699
53,2035,f,e3,45,2.23186693986194
11,2040,f,e3,45,1.58289463944099
12,2040,f,e3,45,0
13,2040,f,e3,45,3.2064542139000998
14,2040,f,e3,45,1.25390678136334
15,2040,f,e3,45,1.4486791701731
16,2040,f,e3,45,5.1873961898345
17,2040,f,e3,45,0
21,2040,f,e3,45,1.64993780096834
22,2040,f,e3,45,0.833616871694141
23,2040,f,e3,45,2.85678785074381
24,2040,f,e3,45,0.9154119331223147
25,2040,f,e3,45,2.06508969214287
26,2040,f,e3,45,1.4162239337376699
27,2040,f,e3,45,1.35069130182327
28,2040,f,e3,45,1.3184943344890099
29,2040,f,e3,45,1.6916901603024102
31,2040,f,e3,45,1.7899945492679101
32,2040,f,e3,45,0.5852066602808471
33,2040,f,e3,45,1.94173896185393
35,2040,f,e3,45,0.9983487665947623
41,2040,f,e3,45,1.5667119692009701
42,2040,f,e3,45,1.0581981081605
43,2040,f,e3,45,2.17296567411105
50,2040,f,e3,45,2.41675654589227
51,2040,f,e3,45,0
52,2040,f,e3,45,1.4305273323346699
53,2040,f,e3,45,2.23186693986194
11,2045,f,e3,45,1.58289463944099
12,2045,f,e3,45,0
13,2045,f,e3,45,3.2064542139000998
14,2045,f,e3,45,1.25390678136334
15,2045,f,e3,45,1.4486791701731
16,2045,f,e3,45,5.1873961898345
17,2045,f,e3,45,0
21,2045,f,e3,45,1.64993780096834
22,2045,f,e3,45,0.833616871694141
23,2045,f,e3,45,2.85678785074381
24,2045,f,e3,45,0.9154119331223147
25,2045,f,e3,45,2.06508969214287
26,2045,f,e3,45,1.4162239337376699
27,2045,f,e3,45,1.35069130182327
28,2045,f,e3,45,1.3184943344890099
29,2045,f,e3,45,1.6916901603024102
31,2045,f,e3,45,1.7899945492679101
32,2045,f,e3,45,0.5852066602808471
33,2045,f,e3,45,1.94173896185393
35,2045,f,e3,45,0.9983487665947623
41,2045,f,e3,45,1.5667119692009701
42,2045,f,e3,45,1.0581981081605
43,2045,f,e3,45,2.17296567411105
50,2045,f,e3,45,2.41675654589227
51,2045,f,e3,45,0
52,2045,f,e3,45,1.4305273323346699
53,2045,f,e3,45,2.23186693986194
11,2050,f,e3,45,1.58289463944099
12,2050,f,e3,45,0
13,2050,f,e3,45,3.2064542139000998
14,2050,f,e3,45,1.25390678136334
15,2050,f,e3,45,1.4486791701731
16,2050,f,e3,45,5.1873961898345
17,2050,f,e3,45,0
21,2050,f,e3,45,1.64993780096834
22,2050,f,e3,45,0.833616871694141
23,2050,f,e3,45,2.85678785074381
24,2050,f,e3,45,0.9154119331223147
25,2050,f,e3,45,2.06508969214287
26,2050,f,e3,45,1.4162239337376699
27,2050,f,e3,45,1.35069130182327
28,2050,f,e3,45,1.3184943344890099
29,2050,f,e3,45,1.6916901603024102
31,2050,f,e3,45,1.7899945492679101
32,2050,f,e3,45,0.5852066602808471
33,2050,f,e3,45,1.94173896185393
35,2050,f,e3,45,0.9983487665947623
41,2050,f,e3,45,1.5667119692009701
42,2050,f,e3,45,1.0581981081605
43,2050,f,e3,45,2.17296567411105
50,2050,f,e3,45,2.41675654589227
51,2050,f,e3,45,0
52,2050,f,e3,45,1.4305273323346699
53,2050,f,e3,45,2.23186693986194
11,2055,f,e3,45,1.58289463944099
12,2055,f,e3,45,0
13,2055,f,e3,45,3.2064542139000998
14,2055,f,e3,45,1.25390678136334
15,2055,f,e3,45,1.4486791701731
16,2055,f,e3,45,5.1873961898345
17,2055,f,e3,45,0
21,2055,f,e3,45,1.64993780096834
22,2055,f,e3,45,0.833616871694141
23,2055,f,e3,45,2.85678785074381
24,2055,f,e3,45,0.9154119331223147
25,2055,f,e3,45,2.06508969214287
26,2055,f,e3,45,1.4162239337376699
27,2055,f,e3,45,1.35069130182327
28,2055,f,e3,45,1.3184943344890099
29,2055,f,e3,45,1.6916901603024102
31,2055,f,e3,45,1.7899945492679101
32,2055,f,e3,45,0.5852066602808471
33,2055,f,e3,45,1.94173896185393
35,2055,f,e3,45,0.9983487665947623
41,2055,f,e3,45,1.5667119692009701
42,2055,f,e3,45,1.0581981081605
43,2055,f,e3,45,2.17296567411105
50,2055,f,e3,45,2.41675654589227
51,2055,f,e3,45,0
52,2055,f,e3,45,1.4305273323346699
53,2055,f,e3,45,2.23186693986194
11,2010,f,e4,45,0.5876262293215971
12,2010,f,e4,45,7.04284002184611
13,2010,f,e4,45,2.80967625906099
14,2010,f,e4,45,0
15,2010,f,e4,45,0.9269981564755252
16,2010,f,e4,45,0
17,2010,f,e4,45,1.1701841436629599
21,2010,f,e4,45,0.4813690718538818
22,2010,f,e4,45,1.35220598293535
23,2010,f,e4,45,1.21609943150568
24,2010,f,e4,45,0.06620653308127253
25,2010,f,e4,45,0.32768424751272734
26,2010,f,e4,45,1.98943894531127
27,2010,f,e4,45,2.00585840208552
28,2010,f,e4,45,3.03691873819256
29,2010,f,e4,45,1.57498656532625
31,2010,f,e4,45,1.77838954007316
32,2010,f,e4,45,1.07222881088777
33,2010,f,e4,45,1.35401661590281
35,2010,f,e4,45,1.62449974929859
41,2010,f,e4,45,1.84619629344986
42,2010,f,e4,45,0.8515900603715378
43,2010,f,e4,45,0.9147953236147139
50,2010,f,e4,45,3.0283766084960098
51,2010,f,e4,45,2.30691166149416
52,2010,f,e4,45,0.594265892571564
53,2010,f,e4,45,3.3121325504741
11,2015,f,e4,45,0.614489142662013
12,2015,f,e4,45,6.632007687238421
13,2015,f,e4,45,2.77237967155133
14,2015,f,e4,45,0
15,2015,f,e4,45,0.8983281103989625
16,2015,f,e4,45,0
17,2015,f,e4,45,1.1517075519209101
21,2015,f,e4,45,0.4637272734089751
22,2015,f,e4,45,1.36011362026246
23,2015,f,e4,45,1.20881739898169
24,2015,f,e4,45,0.0666102314537193
25,2015,f,e4,45,0.32768424751272734
26,2015,f,e4,45,2.09476218359245
27,2015,f,e4,45,1.88723236755358
28,2015,f,e4,45,3.00221109547036
29,2015,f,e4,45,1.54617583547272
31,2015,f,e4,45,1.86083143928185
32,2015,f,e4,45,1.15670744447286
33,2015,f,e4,45,1.49026986027039
35,2015,f,e4,45,1.7125750369111599
41,2015,f,e4,45,1.9445144392548799
42,2015,f,e4,45,0.9389326306660544
43,2015,f,e4,45,1.01577922297477
50,2015,f,e4,45,3.0283766084960098
51,2015,f,e4,45,2.30691166149416
52,2015,f,e4,45,0.6619670702062992
53,2015,f,e4,45,3.35064571966566
11,2020,f,e4,45,0.5641211801487331
12,2020,f,e4,45,5.54623651720381
13,2020,f,e4,45,2.51130355898371
14,2020,f,e4,45,0
15,2020,f,e4,45,0.8170963131820351
16,2020,f,e4,45,0
17,2020,f,e4,45,1.07164232103871
21,2020,f,e4,45,0.42088290575705894
22,2020,f,e4,45,1.28103724699138
23,2020,f,e4,45,1.1214330086938602
24,2020,f,e4,45,0.059747359122124005
25,2020,f,e4,45,0.3182680335037409
26,2020,f,e4,45,1.88411570703008
27,2020,f,e4,45,1.75782214806419
28,2020,f,e4,45,2.7245499536927498
29,2020,f,e4,45,1.45974364591214
31,2020,f,e4,45,1.74305729755515
32,2020,f,e4,45,1.09172388017663
33,2020,f,e4,45,1.29440582149199
35,2020,f,e4,45,1.5168521755498898
41,2020,f,e4,45,1.79157510133596
42,2020,f,e4,45,0.9443915413094616
43,2020,f,e4,45,0.9207355529888356
50,2020,f,e4,45,3.0283766084960098
51,2020,f,e4,45,2.30691166149416
52,2020,f,e4,45,0.6017882456420901
53,2020,f,e4,45,2.84997452017539
11,2025,f,e4,45,0.5641211801487331
12,2025,f,e4,45,5.54623651720381
13,2025,f,e4,45,2.51130355898371
14,2025,f,e4,45,0
15,2025,f,e4,45,0.8170963131820351
16,2025,f,e4,45,0
17,2025,f,e4,45,1.07164232103871
21,2025,f,e4,45,0.42088290575705894
22,2025,f,e4,45,1.28103724699138
23,2025,f,e4,45,1.1214330086938602
24,2025,f,e4,45,0.059747359122124005
25,2025,f,e4,45,0.3182680335037409
26,2025,f,e4,45,1.88411570703008
27,2025,f,e4,45,1.75782214806419
28,2025,f,e4,45,2.7245499536927498
29,2025,f,e4,45,1.45974364591214
31,2025,f,e4,45,1.74305729755515
32,2025,f,e4,45,1.09172388017663
33,2025,f,e4,45,1.29440582149199
35,2025,f,e4,45,1.5168521755498898
41,2025,f,e4,45,1.79157510133596
42,2025,f,e4,45,0.9443915413094616
43,2025,f,e4,45,0.9207355529888356
50,2025,f,e4,45,3.0283766084960098
51,2025,f,e4,45,2.30691166149416
52,2025,f,e4,45,0.6017882456420901
53,2025,f,e4,45,2.84997452017539
11,2030,f,e4,45,0.5641211801487331
12,2030,f,e4,45,5.54623651720381
13,2030,f,e4,45,2.51130355898371
14,2030,f,e4,45,0
15,2030,f,e4,45,0.8170963131820351
16,2030,f,e4,45,0
17,2030,f,e4,45,1.07164232103871
21,2030,f,e4,45,0.42088290575705894
22,2030,f,e4,45,1.28103724699138
23,2030,f,e4,45,1.1214330086938602
24,2030,f,e4,45,0.059747359122124005
25,2030,f,e4,45,0.3182680335037409
