sex,age,education,area,pop
Male,80--84,Lower Secondary,53,314.1295625456033
Male,80--84,Upper Secondary,11,123.42864904379461
Male,80--84,Upper Secondary,12,80.4691305179657
Male,80--84,Upper Secondary,13,465.1420443795424
Male,80--84,Upper Secondary,14,7.7400851896999
Male,80--84,Upper Secondary,15,683.145089622337
Male,80--84,Upper Secondary,16,91.0802216776142
Male,80--84,Upper Secondary,17,116.8718071463131
Male,80--84,Upper Secondary,21,476.6579365928525
Male,80--84,Upper Secondary,22,274.3483345210511
Male,80--84,Upper Secondary,23,1159.6096274916526
Male,80--84,Upper Secondary,24,533.6898812157731
Male,80--84,Upper Secondary,25,415.2514063130925
Male,80--84,Upper Secondary,26,2122.00261520839
Male,80--84,Upper Secondary,27,299.7645681979565
Male,80--84,Upper Secondary,28,246.1669915645621
Male,80--84,Upper Secondary,29,2187.502570363622
Male,80--84,Upper Secondary,31,4082.3465295320325
Male,80--84,Upper Secondary,32,759.2903057091994
Male,80--84,Upper Secondary,33,9347.827491466718
Male,80--84,Upper Secondary,35,12179.501203993881
Male,80--84,Upper Secondary,41,1662.1625550615263
Male,80--84,Upper Secondary,42,1204.514214119719
Male,80--84,Upper Secondary,43,3136.2294731462825
Male,80--84,Upper Secondary,50,573.3186217703422
Male,80--84,Upper Secondary,51,298.5094998597035
Male,80--84,Upper Secondary,52,834.558357891216
Male,80--84,Upper Secondary,53,652.3797053083614
Male,80--84,Post Secondary,11,30.176818663001
Male,80--84,Post Secondary,12,11.3750599189035
Male,80--84,Post Secondary,13,158.5061023948509
Male,80--84,Post Secondary,14,16.9841719589989
Male,80--84,Post Secondary,15,286.6707390836464
Male,80--84,Post Secondary,17,31.3565483958079
Male,80--84,Post Secondary,21,312.3818653061698
Male,80--84,Post Secondary,22,155.6695516103688
Male,80--84,Post Secondary,23,965.7031300200169
Male,80--84,Post Secondary,24,307.1891501826682
Male,80--84,Post Secondary,25,377.4390627338068
Male,80--84,Post Secondary,26,1611.30815430013
Male,80--84,Post Secondary,27,163.3216549740449
Male,80--84,Post Secondary,28,135.5070421158971
Male,80--84,Post Secondary,29,1234.1335270336308
Male,80--84,Post Secondary,31,3468.3001526002754
Male,80--84,Post Secondary,32,548.8718797205607
Male,80--84,Post Secondary,33,8726.849575837414
Male,80--84,Post Secondary,35,12323.218453309335
Male,80--84,Post Secondary,41,1766.143573023484
Male,80--84,Post Secondary,42,787.7123443262388
Male,80--84,Post Secondary,43,2638.1202497008053
Male,80--84,Post Secondary,50,250.8436041409098
Male,80--84,Post Secondary,51,109.2599131112513
Male,80--84,Post Secondary,52,754.4632419485378
Male,80--84,Post Secondary,53,942.2657944618908
Male,85--89,No Education,11,824.7242167816523
Male,85--89,No Education,12,540.15914178033
Male,85--89,No Education,13,1787.6091014430904
Male,85--89,No Education,14,242.6091122476525
Male,85--89,No Education,15,3693.286792447319
Male,85--89,No Education,16,177.5799159677469
Male,85--89,No Education,17,1278.6853534151091
Male,85--89,No Education,21,6477.799386711337
Male,85--89,No Education,22,4005.114205532585
Male,85--89,No Education,23,11942.516922447796
Male,85--89,No Education,24,4935.209584717146
Male,85--89,No Education,25,5722.543828394971
Male,85--89,No Education,26,8651.20385519878
Male,85--89,No Education,27,2600.2593195112286
Male,85--89,No Education,28,1709.8502761543061
Male,85--89,No Education,29,15246.15450959515
Male,85--89,No Education,31,12667.566783445465
Male,85--89,No Education,32,1964.9503939433266
Male,85--89,No Education,33,5026.640877286394
Male,85--89,No Education,35,17267.02319228312
Male,85--89,No Education,41,5534.527291478076
Male,85--89,No Education,42,1876.6886376858636
Male,85--89,No Education,43,3803.3022118923836
Male,85--89,No Education,50,1660.4191683484219
Male,85--89,No Education,51,1741.3188653495883
Male,85--89,No Education,52,3620.023511533496
Male,85--89,No Education,53,646.6407732583767
Male,85--89,Incomplete Primary,11,495.3182265041866
Male,85--89,Incomplete Primary,12,155.6088682437504
Male,85--89,Incomplete Primary,13,623.2154101995629
Male,85--89,Incomplete Primary,14,96.5518071138378
Male,85--89,Incomplete Primary,15,2466.4908281047283
Male,85--89,Incomplete Primary,16,79.3609742411024
Male,85--89,Incomplete Primary,17,463.0403014497894
Male,85--89,Incomplete Primary,21,2086.1847030561908
Male,85--89,Incomplete Primary,22,1414.5989840353034
Male,85--89,Incomplete Primary,23,4733.789414956087
Male,85--89,Incomplete Primary,24,1849.0184154718984
Male,85--89,Incomplete Primary,25,2609.7994967326904
Male,85--89,Incomplete Primary,26,3867.7909244998373
Male,85--89,Incomplete Primary,27,980.6830346112765
Male,85--89,Incomplete Primary,28,701.8135233525896
Male,85--89,Incomplete Primary,29,6801.569076444883
Male,85--89,Incomplete Primary,31,11397.102724444785
Male,85--89,Incomplete Primary,32,1683.4029912898354
Male,85--89,Incomplete Primary,33,4854.1546723206775
Male,85--89,Incomplete Primary,35,17078.036049183658
Male,85--89,Incomplete Primary,41,4655.353743860875
Male,85--89,Incomplete Primary,42,2846.0058379900224
Male,85--89,Incomplete Primary,43,5184.95300407947
Male,85--89,Incomplete Primary,50,1157.2002397836834
Male,85--89,Incomplete Primary,51,823.5529117245615
Male,85--89,Incomplete Primary,52,2253.2694046530664
Male,85--89,Incomplete Primary,53,351.2221628092821
Male,85--89,Primary,11,211.9492812380643
Male,85--89,Primary,12,69.4559281004454
Male,85--89,Primary,13,291.3428656333939
Male,85--89,Primary,14,41.7175126632643
Male,85--89,Primary,15,983.493380152002
Male,85--89,Primary,16,73.3996364234482
Male,85--89,Primary,17,274.3330752577703
Male,85--89,Primary,21,786.2119505765676
Male,85--89,Primary,22,577.0848009639874
Male,85--89,Primary,23,1849.524224336458
Male,85--89,Primary,24,751.8667885020393
Male,85--89,Primary,25,1111.8174535594208
Male,85--89,Primary,26,1713.7930300313203
Male,85--89,Primary,27,452.4485917988509
Male,85--89,Primary,28,314.3047949699971
Male,85--89,Primary,29,2564.0286946069823
Male,85--89,Primary,31,6483.764982923822
Male,85--89,Primary,32,1221.859777883727
Male,85--89,Primary,33,5553.560096942866
Male,85--89,Primary,35,14415.006397541103
Male,85--89,Primary,41,2597.6650678007372
Male,85--89,Primary,42,2328.0862226852146
Male,85--89,Primary,43,4806.9002355271605
Male,85--89,Primary,50,565.5355043847275
Male,85--89,Primary,51,422.6648323908228
Male,85--89,Primary,52,1279.618657328995
Male,85--89,Primary,53,480.6660093534747
Male,85--89,Lower Secondary,11,55.7241773958338
Male,85--89,Lower Secondary,12,64.337045125758
Male,85--89,Lower Secondary,13,173.79708569452
Male,85--89,Lower Secondary,14,2.7636308406147
Male,85--89,Lower Secondary,15,272.1317001471649
Male,85--89,Lower Secondary,16,25.4066520573599
Male,85--89,Lower Secondary,17,67.1704793654521
Male,85--89,Lower Secondary,21,373.0972423500525
Male,85--89,Lower Secondary,22,173.6978710988044
Male,85--89,Lower Secondary,23,784.1129773175062
Male,85--89,Lower Secondary,24,299.9167013161029
Male,85--89,Lower Secondary,25,259.2310600152648
Male,85--89,Lower Secondary,26,664.9146147194974
Male,85--89,Lower Secondary,27,181.5825681095675
Male,85--89,Lower Secondary,28,141.3826059549569
Male,85--89,Lower Secondary,29,869.7547731972046
Male,85--89,Lower Secondary,31,1902.7312200922113
Male,85--89,Lower Secondary,32,200.410643299331
Male,85--89,Lower Secondary,33,2976.8634397141614
Male,85--89,Lower Secondary,35,5121.2390463562315
Male,85--89,Lower Secondary,41,568.835728408389
Male,85--89,Lower Secondary,42,469.0920979347337
Male,85--89,Lower Secondary,43,1339.1464610967762
Male,85--89,Lower Secondary,50,248.4732503498543
Male,85--89,Lower Secondary,51,143.5609879829616
Male,85--89,Lower Secondary,52,448.3600927692868
Male,85--89,Lower Secondary,53,101.00973052359299
Male,85--89,Upper Secondary,11,86.7869129645974
Male,85--89,Upper Secondary,12,28.1441214538865
Male,85--89,Upper Secondary,13,111.9180934637345
Male,85--89,Upper Secondary,14,28.3636491724811
Male,85--89,Upper Secondary,15,343.6407512796862
Male,85--89,Upper Secondary,17,29.1542895406193
Male,85--89,Upper Secondary,21,255.352526919235
Male,85--89,Upper Secondary,22,199.6196130698238
Male,85--89,Upper Secondary,23,698.0104905948759
Male,85--89,Upper Secondary,24,270.7541035685057
Male,85--89,Upper Secondary,25,396.5247277654423
Male,85--89,Upper Secondary,26,866.8149004499322
Male,85--89,Upper Secondary,27,255.5254639426928
Male,85--89,Upper Secondary,28,113.71718480761379
Male,85--89,Upper Secondary,29,916.9231242862036
Male,85--89,Upper Secondary,31,1337.3287615286079
Male,85--89,Upper Secondary,32,351.1689303605438
Male,85--89,Upper Secondary,33,3875.5212577920015
Male,85--89,Upper Secondary,35,4640.983817103622
Male,85--89,Upper Secondary,41,717.5976896538364
Male,85--89,Upper Secondary,42,326.89101094012
Male,85--89,Upper Secondary,43,1457.9472264756253
Male,85--89,Upper Secondary,50,185.6300788025094
Male,85--89,Upper Secondary,51,125.4185909003305
Male,85--89,Upper Secondary,52,257.5589771217093
Male,85--89,Upper Secondary,53,277.560117834649
Male,85--89,Post Secondary,11,14.3431715870159
Male,85--89,Post Secondary,13,14.5575164034945
Male,85--89,Post Secondary,15,231.6263961941214
Male,85--89,Post Secondary,17,15.528573755679
Male,85--89,Post Secondary,21,92.5779622171051
Male,85--89,Post Secondary,22,94.7123398552131
Male,85--89,Post Secondary,23,397.9701374268186
Male,85--89,Post Secondary,24,131.1845399497051
Male,85--89,Post Secondary,25,196.2013601046643
Male,85--89,Post Secondary,26,679.9845961407718
Male,85--89,Post Secondary,27,103.49373095575879
Male,85--89,Post Secondary,28,76.29564281264079
Male,85--89,Post Secondary,29,402.581884799495
Male,85--89,Post Secondary,31,1379.5212016307844
Male,85--89,Post Secondary,32,218.4991258154199
Male,85--89,Post Secondary,33,3678.8128800769973
Male,85--89,Post Secondary,35,5454.179955503269
Male,85--89,Post Secondary,41,708.1689650364632
Male,85--89,Post Secondary,42,327.7339717976843
Male,85--89,Post Secondary,43,1000.0195597544729
Male,85--89,Post Secondary,50,91.2172082094652
Male,85--89,Post Secondary,51,38.6352380242533
Male,85--89,Post Secondary,52,178.3190454230149
Male,85--89,Post Secondary,53,307.7152776336154
Male,90+,No Education,11,533.1363250789494
Male,90+,No Education,12,378.0893230130985
Male,90+,No Education,13,999.1485695493482
Male,90+,No Education,14,97.5003401048774
Male,90+,No Education,15,2341.473948925847
Male,90+,No Education,16,356.9981066369436
Male,90+,No Education,17,886.6607792311597
Male,90+,No Education,21,4901.261727740816
Male,90+,No Education,22,2174.824989659355
Male,90+,No Education,23,6246.28731323654
Male,90+,No Education,24,2990.1447194111674
Male,90+,No Education,25,3774.556036677802
Male,90+,No Education,26,5187.821783694336
Male,90+,No Education,27,1991.2045235032183
Male,90+,No Education,28,1219.9325515941293
Male,90+,No Education,29,10992.223321608608
Male,90+,No Education,31,6304.441748961407
Male,90+,No Education,32,1113.013498560888
Male,90+,No Education,33,2322.898479639865
Male,90+,No Education,35,8290.98806067252
Male,90+,No Education,41,2646.417861413945
Male,90+,No Education,42,919.8458822912379
Male,90+,No Education,43,1974.720847121483
Male,90+,No Education,50,1126.0405668594203
Male,90+,No Education,51,1180.1564895393424
Male,90+,No Education,52,2067.555013700905
Male,90+,No Education,53,479.3193096718804
Male,90+,Incomplete Primary,11,149.7556123113113
Male,90+,Incomplete Primary,12,36.1949087335064
Male,90+,Incomplete Primary,13,422.8796775527755
Male,90+,Incomplete Primary,14,35.9264287251076
Male,90+,Incomplete Primary,15,1182.0787979743975
Male,90+,Incomplete Primary,16,72.4730114238174
Male,90+,Incomplete Primary,17,330.4251269111614
Male,90+,Incomplete Primary,21,1059.580267523307
Male,90+,Incomplete Primary,22,649.7245013176451
Male,90+,Incomplete Primary,23,1977.395904594217
Male,90+,Incomplete Primary,24,1001.1079889328921
Male,90+,Incomplete Primary,25,879.8169403540793
Male,90+,Incomplete Primary,26,1614.5717930154487
Male,90+,Incomplete Primary,27,573.2716799980608
Male,90+,Incomplete Primary,28,450.3554389487012
Male,90+,Incomplete Primary,29,3144.627817948723
Male,90+,Incomplete Primary,31,4889.4937509405345
Male,90+,Incomplete Primary,32,711.0980876827755
Male,90+,Incomplete Primary,33,2080.611831534879
Male,90+,Incomplete Primary,35,5937.519654761809
Male,90+,Incomplete Primary,41,1688.3324220269278
Male,90+,Incomplete Primary,42,958.7905829997854
Male,90+,Incomplete Primary,43,2048.2029069575838
Male,90+,Incomplete Primary,50,395.7667724271179
Male,90+,Incomplete Primary,51,470.8968203052267
Male,90+,Incomplete Primary,52,801.2453230651356
Male,90+,Incomplete Primary,53,189.4487014262412
Male,90+,Primary,11,82.5772634011562
Male,90+,Primary,12,55.2702976732086
Male,90+,Primary,13,319.9051344506924
Male,90+,Primary,14,5.7048349921409
Male,90+,Primary,15,578.2379225504385
Male,90+,Primary,16,33.6400365274455
Male,90+,Primary,17,75.1763407021052
Male,90+,Primary,21,582.074316728301
Male,90+,Primary,22,364.0089908442762
Male,90+,Primary,23,851.3406532260784
Male,90+,Primary,24,338.99948836827383
Male,90+,Primary,25,416.6441666973901
Male,90+,Primary,26,786.981167279172
Male,90+,Primary,27,154.2374551644032
Male,90+,Primary,28,222.2890566659077
Male,90+,Primary,29,1490.340900180083
Male,90+,Primary,31,2590.4717861140875
Male,90+,Primary,32,487.1770409361206
Male,90+,Primary,33,2217.756819282443
Male,90+,Primary,35,5571.011284928327
Male,90+,Primary,41,970.4717866317048
Male,90+,Primary,42,810.942888103955
Male,90+,Primary,43,1752.817288739997
Male,90+,Primary,50,274.302178313258
Male,90+,Primary,51,138.3352792517146
Male,90+,Primary,52,601.6899352533904
Male,90+,Primary,53,252.78711300182022
Male,90+,Lower Secondary,11,19.716702668351402
Male,90+,Lower Secondary,12,18.272975884805902
Male,90+,Lower Secondary,13,149.179693558301
Male,90+,Lower Secondary,14,21.5517230435049
Male,90+,Lower Secondary,15,170.7846270148815
Male,90+,Lower Secondary,16,11.3327192523621
Male,90+,Lower Secondary,17,24.180259308076298
Male,90+,Lower Secondary,21,210.6893464949301
Male,90+,Lower Secondary,22,40.0821352363524
Male,90+,Lower Secondary,23,402.746293083353
Male,90+,Lower Secondary,24,41.7435721306675
Male,90+,Lower Secondary,25,92.1672417282135
Male,90+,Lower Secondary,26,244.9707770737481
Male,90+,Lower Secondary,27,42.534446393375696
Male,90+,Lower Secondary,28,24.3059069677149
Male,90+,Lower Secondary,29,434.4443728263457
Male,90+,Lower Secondary,31,785.4758083144227
Male,90+,Lower Secondary,32,154.9253279318416
Male,90+,Lower Secondary,33,1402.4823152275985
Male,90+,Lower Secondary,35,1921.7812147684901
Male,90+,Lower Secondary,41,275.3779951752171
Male,90+,Lower Secondary,42,157.5383884009247
Male,90+,Lower Secondary,43,719.1791842132793
Male,90+,Lower Secondary,50,113.273185717617
Male,90+,Lower Secondary,51,60.9250886420325
Male,90+,Lower Secondary,52,270.3850103494469
Male,90+,Lower Secondary,53,45.4839856209797
Male,90+,Upper Secondary,11,6.7110910975708
Male,90+,Upper Secondary,12,8.2919930419355
Male,90+,Upper Secondary,13,96.8653205651775
Male,90+,Upper Secondary,15,200.0152332645416
Male,90+,Upper Secondary,16,8.1774045029436
Male,90+,Upper Secondary,17,3.8865363732908
Male,90+,Upper Secondary,21,148.1929726351292
Male,90+,Upper Secondary,22,28.2779953385479
Male,90+,Upper Secondary,23,347.9159840534481
Male,90+,Upper Secondary,24,166.3117126923667
Male,90+,Upper Secondary,25,158.6836980459309
Male,90+,Upper Secondary,26,330.367679875906
Male,90+,Upper Secondary,27,103.186735579031
Male,90+,Upper Secondary,28,38.4112584896405
Male,90+,Upper Secondary,29,451.5942441433174
Male,90+,Upper Secondary,31,783.9419526791821
Male,90+,Upper Secondary,32,109.3768395343703
Male,90+,Upper Secondary,33,1270.3164127305665
Male,90+,Upper Secondary,35,1807.088557401657
Male,90+,Upper Secondary,41,360.6874587605717
Male,90+,Upper Secondary,42,197.9435289853391
Male,90+,Upper Secondary,43,404.0170743607219
Male,90+,Upper Secondary,50,71.79401308076
Male,90+,Upper Secondary,51,4.1626126808089
Male,90+,Upper Secondary,52,84.4504024088224
Male,90+,Upper Secondary,53,45.9575077374931
Male,90+,Post Secondary,13,65.8276338570286
Male,90+,Post Secondary,14,15.7622383494268
Male,90+,Post Secondary,15,41.3712666188488
Male,90+,Post Secondary,17,2.5154933656698
Male,90+,Post Secondary,21,1.0000000000021
Male,90+,Post Secondary,22,35.2750895630675
Male,90+,Post Secondary,23,62.8364074378227
Male,90+,Post Secondary,24,34.0012142410951
Male,90+,Post Secondary,25,8.7093718157886
Male,90+,Post Secondary,26,158.9659759111679
Male,90+,Post Secondary,27,40.3720596550192
Male,90+,Post Secondary,29,253.5885922546402
Male,90+,Post Secondary,31,582.5972433977978
Male,90+,Post Secondary,32,90.2195870169131
Male,90+,Post Secondary,33,1441.734687401933
Male,90+,Post Secondary,35,2068.726230159836
Male,90+,Post Secondary,41,96.9910731923314
Male,90+,Post Secondary,42,153.2246095923951
Male,90+,Post Secondary,43,292.2557435107765
Male,90+,Post Secondary,50,72.4047430775576
Male,90+,Post Secondary,52,91.1091279513965
Male,90+,Post Secondary,53,120.5325670087778
