area,year,age_interval,edu,sex,n
35,2000,20-24,e5,0,782576.56497185
35,2000,20-24,e5,1,654578.733332
35,2000,20-24,e6,0,70159.38895338
35,2000,20-24,e6,1,37226.03840292
35,2000,25-29,e1,0,33017.60293716
35,2000,25-29,e1,1,44772.08898193
35,2000,25-29,e2,0,122573.04197932
35,2000,25-29,e2,1,140857.49837851
35,2000,25-29,e3,0,462505.55298065
35,2000,25-29,e3,1,503381.01714759
35,2000,25-29,e4,0,333283.72972495
35,2000,25-29,e4,1,338337.03894809
35,2000,25-29,e5,0,493777.69321836
35,2000,25-29,e5,1,442088.55969608
35,2000,25-29,e6,0,174438.69855565
35,2000,25-29,e6,1,116919.90758455
35,2000,30-34,e1,0,46966.48391939
35,2000,30-34,e1,1,53646.5392961
35,2000,30-34,e2,0,152733.77471385
35,2000,30-34,e2,1,153203.46236402
35,2000,30-34,e3,0,480056.41194824
35,2000,30-34,e3,1,490498.66167974
35,2000,30-34,e4,0,306327.16133108
35,2000,30-34,e4,1,303284.43850653
35,2000,30-34,e5,0,379973.96817257
35,2000,30-34,e5,1,353380.4092643
35,2000,30-34,e6,0,180009.20194686
35,2000,30-34,e6,1,138523.57433994
35,2000,35-39,e1,0,53347.18548679
35,2000,35-39,e1,1,54196.20258657
35,2000,35-39,e2,0,190463.32700079
35,2000,35-39,e2,1,174938.62676009
35,2000,35-39,e3,0,458697.15248774
35,2000,35-39,e3,1,438069.8595832
35,2000,35-39,e4,0,274513.2184275
35,2000,35-39,e4,1,264331.33143194
35,2000,35-39,e5,0,326398.47870609
35,2000,35-39,e5,1,312977.4227925
35,2000,35-39,e6,0,187833.98971539
35,2000,35-39,e6,1,155827.51239318
35,2000,40-44,e1,0,64276.408604
35,2000,40-44,e1,1,53217.27810795
35,2000,40-44,e2,0,211968.79795775
35,2000,40-44,e2,1,190881.28704925
35,2000,40-44,e3,0,430665.17975089
35,2000,40-44,e3,1,402696.46030843
35,2000,40-44,e4,0,208605.19931597
35,2000,40-44,e4,1,206812.07203712
35,2000,40-44,e5,0,247547.82441616
35,2000,40-44,e5,1,240725.06337631
35,2000,40-44,e6,0,162192.85739922
35,2000,40-44,e6,1,146702.4448156
35,2000,45-49,e1,0,79110.71528419
35,2000,45-49,e1,1,56564.03143749
35,2000,45-49,e2,0,220183.97325399
35,2000,45-49,e2,1,187841.98195714
35,2000,45-49,e3,0,353461.3861399
35,2000,45-49,e3,1,344854.69339034
35,2000,45-49,e4,0,151409.16099712
35,2000,45-49,e4,1,148241.34822831
35,2000,45-49,e5,0,170463.88163273
35,2000,45-49,e5,1,164771.49569614
35,2000,45-49,e6,0,127723.35926384
35,2000,45-49,e6,1,127502.55398564
35,2000,50-54,e1,0,99798.69549149
35,2000,50-54,e1,1,63692.29357585
35,2000,50-54,e2,0,208972.82249335
35,2000,50-54,e2,1,178369.79224479
35,2000,50-54,e3,0,284832.46363083
35,2000,50-54,e3,1,276366.82548435
35,2000,50-54,e4,0,96252.00381929
35,2000,50-54,e4,1,93852.6314132
35,2000,50-54,e5,0,107740.15273389
35,2000,50-54,e5,1,104246.65831854
35,2000,50-54,e6,0,82162.49238401
35,2000,50-54,e6,1,98525.61749103
35,2000,55-59,e1,0,105343.51121318
35,2000,55-59,e1,1,62719.08847827
35,2000,55-59,e2,0,176042.52380104
35,2000,55-59,e2,1,149911.28933588
35,2000,55-59,e3,0,212692.48686621
35,2000,55-59,e3,1,202255.63999914
35,2000,55-59,e4,0,63715.99468742
35,2000,55-59,e4,1,59850.7455699
35,2000,55-59,e5,0,62736.50298674
35,2000,55-59,e5,1,64725.12470878
35,2000,55-59,e6,0,45977.24161269
35,2000,55-59,e6,1,60843.61823495
35,2000,60-64,e1,0,116779.27341213
35,2000,60-64,e1,1,68066.36816294
35,2000,60-64,e2,0,157130.35311813
35,2000,60-64,e2,1,131961.42886304
35,2000,60-64,e3,0,175753.98062435
35,2000,60-64,e3,1,161399.80371984
35,2000,60-64,e4,0,43871.10335596
35,2000,60-64,e4,1,42272.59661829
35,2000,60-64,e5,0,43144.35794865
35,2000,60-64,e5,1,46447.29042655
35,2000,60-64,e6,0,27984.27990214
35,2000,60-64,e6,1,40338.51954532
35,2000,65-69,e1,0,118463.36344453
35,2000,65-69,e1,1,66806.108209
35,2000,65-69,e2,0,121798.92647494
35,2000,65-69,e2,1,104457.36062302
35,2000,65-69,e3,0,138083.30029536
35,2000,65-69,e3,1,118489.92957886
35,2000,65-69,e4,0,30999.053763
35,2000,65-69,e4,1,27123.48736315
35,2000,65-69,e5,0,30205.36041416
35,2000,65-69,e5,1,28631.3210471
35,2000,65-69,e6,0,17704.86558465
35,2000,65-69,e6,1,27149.91618316
35,2000,70-74,e1,0,109569.82130552
35,2000,70-74,e1,1,65947.78594887
35,2000,70-74,e2,0,95427.93867971
35,2000,70-74,e2,1,78958.05916942
35,2000,70-74,e3,0,108558.41811643
35,2000,70-74,e3,1,81663.89325901
35,2000,70-74,e4,0,23497.90273071
35,2000,70-74,e4,1,19030.39762306
35,2000,70-74,e5,0,23976.89326442
35,2000,70-74,e5,1,20050.54653056
35,2000,70-74,e6,0,11123.6811956
35,2000,70-74,e6,1,19711.34269425
35,2000,75-79,e1,0,82290.66734182
35,2000,75-79,e1,1,49379.60397955
35,2000,75-79,e2,0,57730.11384199
35,2000,75-79,e2,1,45551.30600731
35,2000,75-79,e3,0,61436.35181147
35,2000,75-79,e3,1,43035.651998889996
35,2000,75-79,e4,0,14790.06811169
35,2000,75-79,e4,1,10497.81672507
35,2000,75-79,e5,0,13217.88564787
35,2000,75-79,e5,1,10433.28457226
35,2000,75-79,e6,0,5840.8151212
35,2000,75-79,e6,1,9857.81967408
35,2000,80-84,e1,0,54190.24690311
35,2000,80-84,e1,1,27926.47453078
35,2000,80-84,e2,0,29868.15114875
35,2000,80-84,e2,1,23129.80360192
35,2000,80-84,e3,0,32361.32924004
35,2000,80-84,e3,1,20006.27731646
35,2000,80-84,e4,0,7561.07226704
35,2000,80-84,e4,1,4868.55527198
35,2000,80-84,e5,0,8302.83886741
35,2000,80-84,e5,1,4260.63104131
35,2000,80-84,e6,0,2144.52210176
35,2000,80-84,e6,1,4457.22014306
35,2000,85-89,e1,0,29167.49310196
35,2000,85-89,e1,1,12892.20985277
35,2000,85-89,e2,0,13821.59133937
35,2000,85-89,e2,1,9454.64507274
35,2000,85-89,e3,0,16751.77344283
35,2000,85-89,e3,1,9067.85440773
35,2000,85-89,e4,0,3683.00711768
35,2000,85-89,e4,1,2340.00862361
35,2000,85-89,e5,0,4117.52500532
35,2000,85-89,e5,1,2037.85807597
35,2000,85-89,e6,0,999.23798562
35,2000,85-89,e6,1,2291.6464904599998
35,2000,90-94,e1,0,10972.18255712
35,2000,90-94,e1,1,3861.6522139100002
35,2000,90-94,e2,0,3963.18817566
35,2000,90-94,e2,1,2246.42099126
35,2000,90-94,e3,0,4891.58470907
35,2000,90-94,e3,1,2509.35072862
35,2000,90-94,e4,0,1166.18411239
35,2000,90-94,e4,1,692.88881023
35,2000,90-94,e5,0,1294.57454738
35,2000,90-94,e5,1,501.22827467999997
35,2000,90-94,e6,0,291.05907785
35,2000,90-94,e6,1,568.40998756
35,2000,95-99,e1,0,3027.68349853
35,2000,95-99,e1,1,918.33445009
35,2000,95-99,e2,0,866.80842738
35,2000,95-99,e2,1,447.29298117999997
35,2000,95-99,e3,0,947.19307934
35,2000,95-99,e3,1,520.71541874
35,2000,95-99,e4,0,352.16877544
35,2000,95-99,e4,1,92.03932738
35,2000,95-99,e5,0,237.95473717
35,2000,95-99,e5,1,105.49809259
35,2000,95-99,e6,0,59.69656039
35,2000,95-99,e6,1,94.04110773
35,2000,100+,e1,0,773.96237282
35,2000,100+,e1,1,205.03751398
35,2000,100+,e2,0,832.1127947800001
35,2000,100+,e2,1,45.13215251
35,2000,100+,e3,0,1457.07303566
35,2000,100+,e3,1,79.38096381
35,2000,100+,e4,0,911.70560511
35,2000,100+,e4,1,55.15714017
35,2000,100+,e5,0,728.87170036
35,2000,100+,e5,1,15.97101573
35,2000,100+,e6,0,129.1219561
41,2000,0-4,NA,0,434313.49306316
41,2000,0-4,NA,1,452139.30723882
41,2000,05-09,e1,0,160052.57043322
41,2000,05-09,e1,1,170143.78616597
41,2000,05-09,e2,0,291780.47526153
41,2000,05-09,e2,1,300680.31302722
41,2000,05-09,e3,0,1099.30677163
41,2000,05-09,e3,1,993.71826404
41,2000,10-14,e1,0,7423.11767771
41,2000,10-14,e1,1,10127.51412733
41,2000,10-14,e2,0,114693.95224582
41,2000,10-14,e2,1,142057.90017826
41,2000,10-14,e3,0,321024.03597446
41,2000,10-14,e3,1,310591.09585047
41,2000,10-14,e4,0,17480.79265817
41,2000,10-14,e4,1,12942.30481781
41,2000,15-19,e1,0,5022.37136481
41,2000,15-19,e1,1,6496.67598027
41,2000,15-19,e2,0,22419.95235571
41,2000,15-19,e2,1,30387.76207118
41,2000,15-19,e3,0,127012.13355228001
41,2000,15-19,e3,1,159038.15044314
41,2000,15-19,e4,0,241138.23787997
41,2000,15-19,e4,1,231064.12370948
41,2000,15-19,e5,0,73894.95632892
41,2000,15-19,e5,1,53488.06283812
41,2000,15-19,e6,0,144.64579657
41,2000,15-19,e6,1,44.14939734
41,2000,20-24,e1,0,8213.15750104
41,2000,20-24,e1,1,9771.01324944
41,2000,20-24,e2,0,28616.08239369
41,2000,20-24,e2,1,33103.25553053
41,2000,20-24,e3,0,119534.29556132
41,2000,20-24,e3,1,134699.22170483
41,2000,20-24,e4,0,102457.00694039
41,2000,20-24,e4,1,112492.36974677
41,2000,20-24,e5,0,164967.0995094
41,2000,20-24,e5,1,138712.71043425
41,2000,20-24,e6,0,11789.15122624
41,2000,20-24,e6,1,6889.39775676
41,2000,25-29,e1,0,11876.25545311
41,2000,25-29,e1,1,11966.22228687
41,2000,25-29,e2,0,37801.90429072
41,2000,25-29,e2,1,38090.21138531
41,2000,25-29,e3,0,133887.62387953
41,2000,25-29,e3,1,141217.86948885
41,2000,25-29,e4,0,80208.8333301
41,2000,25-29,e4,1,81947.73788434
41,2000,25-29,e5,0,106417.67556747
41,2000,25-29,e5,1,98199.77340609
41,2000,25-29,e6,0,33651.65635418
41,2000,25-29,e6,1,20677.70252418
41,2000,30-34,e1,0,17662.10894123
41,2000,30-34,e1,1,14689.80965988
41,2000,30-34,e2,0,49265.59368797
41,2000,30-34,e2,1,43937.24315063
41,2000,30-34,e3,0,134582.06287343
41,2000,30-34,e3,1,139899.55119781
41,2000,30-34,e4,0,73466.16010369
41,2000,30-34,e4,1,72722.70292352
41,2000,30-34,e5,0,88492.54967929
41,2000,30-34,e5,1,83853.09446494
41,2000,30-34,e6,0,35986.57560776
41,2000,30-34,e6,1,25400.32084711
41,2000,35-39,e1,0,20799.81330053
41,2000,35-39,e1,1,16031.90411117
41,2000,35-39,e2,0,64359.07659656
41,2000,35-39,e2,1,56074.4779183
41,2000,35-39,e3,0,119607.28229863
41,2000,35-39,e3,1,119328.78390437
41,2000,35-39,e4,0,60140.55216583
41,2000,35-39,e4,1,62714.72788027
41,2000,35-39,e5,0,75453.70520317
41,2000,35-39,e5,1,72912.26658104
41,2000,35-39,e6,0,35775.61978488
41,2000,35-39,e6,1,27805.19500548
41,2000,40-44,e1,0,26475.57413635
41,2000,40-44,e1,1,18263.95001021
41,2000,40-44,e2,0,71130.1464723
41,2000,40-44,e2,1,64034.00641207
41,2000,40-44,e3,0,97169.59171906
41,2000,40-44,e3,1,100125.86258316
41,2000,40-44,e4,0,43368.88528166
41,2000,40-44,e4,1,42291.97224463
41,2000,40-44,e5,0,53120.93511653
41,2000,40-44,e5,1,51601.97069389
41,2000,40-44,e6,0,28113.6634596
41,2000,40-44,e6,1,24558.49916355
41,2000,45-49,e1,0,33965.3627433
41,2000,45-49,e1,1,22008.94051026
41,2000,45-49,e2,0,70546.72714937
41,2000,45-49,e2,1,63354.16274519
41,2000,45-49,e3,0,75605.19496774
41,2000,45-49,e3,1,79750.36316299
41,2000,45-49,e4,0,27735.02707876
41,2000,45-49,e4,1,28798.3019992
41,2000,45-49,e5,0,35527.75553501
41,2000,45-49,e5,1,35412.70173795
41,2000,45-49,e6,0,22985.96621854
41,2000,45-49,e6,1,21709.22185129
41,2000,50-54,e1,0,39213.59894788
41,2000,50-54,e1,1,26033.19133548
41,2000,50-54,e2,0,65555.07861263
41,2000,50-54,e2,1,61633.01566235
41,2000,50-54,e3,0,56613.20317881
41,2000,50-54,e3,1,61882.48441374
41,2000,50-54,e4,0,17141.89231347
41,2000,50-54,e4,1,17488.18754342
41,2000,50-54,e5,0,20097.30203666
41,2000,50-54,e5,1,20716.68025763
41,2000,50-54,e6,0,15258.99609827
41,2000,50-54,e6,1,16049.80804051
41,2000,55-59,e1,0,40461.90181985
41,2000,55-59,e1,1,27343.40721425
41,2000,55-59,e2,0,54318.18924535
41,2000,55-59,e2,1,52357.39138897
41,2000,55-59,e3,0,41765.7501312
41,2000,55-59,e3,1,45391.14038604
41,2000,55-59,e4,0,10260.2436995
41,2000,55-59,e4,1,10554.03677631
41,2000,55-59,e5,0,11310.11980878
41,2000,55-59,e5,1,12506.69648488
41,2000,55-59,e6,0,8624.11996705
41,2000,55-59,e6,1,9776.63388915
41,2000,60-64,e1,0,41248.00203735
41,2000,60-64,e1,1,29704.30986938
41,2000,60-64,e2,0,46584.95542371
41,2000,60-64,e2,1,45680.7754865
41,2000,60-64,e3,0,31705.34877776
41,2000,60-64,e3,1,34758.32911031
41,2000,60-64,e4,0,7420.63815195
41,2000,60-64,e4,1,7182.73560403
41,2000,60-64,e5,0,7901.0256171
41,2000,60-64,e5,1,7612.23951235
41,2000,60-64,e6,0,4809.04778384
41,2000,60-64,e6,1,5973.45008226
41,2000,65-69,e1,0,39290.90587518
41,2000,65-69,e1,1,27844.30459803
41,2000,65-69,e2,0,35224.61665582
41,2000,65-69,e2,1,33756.02118585
41,2000,65-69,e3,0,22990.3831083
41,2000,65-69,e3,1,23811.59716525
41,2000,65-69,e4,0,4974.6716329
41,2000,65-69,e4,1,4701.60598534
41,2000,65-69,e5,0,4821.32563393
41,2000,65-69,e5,1,4885.1482588
41,2000,65-69,e6,0,2674.62115683
41,2000,65-69,e6,1,3694.0078915
41,2000,70-74,e1,0,32150.07115116
41,2000,70-74,e1,1,23663.87274844
41,2000,70-74,e2,0,23909.13780615
41,2000,70-74,e2,1,25818.44848987
41,2000,70-74,e3,0,15916.96719297
41,2000,70-74,e3,1,14989.66375218
41,2000,70-74,e4,0,3359.51179698
41,2000,70-74,e4,1,2939.3407695
41,2000,70-74,e5,0,3502.98741036
41,2000,70-74,e5,1,2526.07502621
41,2000,70-74,e6,0,1370.1385321
41,2000,70-74,e6,1,2823.87665455
41,2000,75-79,e1,0,23010.19799882
41,2000,75-79,e1,1,16828.94454171
41,2000,75-79,e2,0,13312.7761837
41,2000,75-79,e2,1,14060.0636887
41,2000,75-79,e3,0,9511.77339444
41,2000,75-79,e3,1,8185.96202407
41,2000,75-79,e4,0,2297.28412918
41,2000,75-79,e4,1,1695.74745281
41,2000,75-79,e5,0,2185.36774236
41,2000,75-79,e5,1,1110.80890136
41,2000,75-79,e6,0,648.46299367
41,2000,75-79,e6,1,1474.24424538
41,2000,80-84,e1,0,13477.42140543
41,2000,80-84,e1,1,9286.31834124
41,2000,80-84,e2,0,6494.55148026
41,2000,80-84,e2,1,6095.39101939
41,2000,80-84,e3,0,5216.98520054
41,2000,80-84,e3,1,3806.81739436
41,2000,80-84,e4,0,1178.30642837
41,2000,80-84,e4,1,867.07872934
41,2000,80-84,e5,0,911.94733709
41,2000,80-84,e5,1,551.15780435
41,2000,80-84,e6,0,286.11176957
41,2000,80-84,e6,1,751.80936476
41,2000,85-89,e1,0,7506.66408673
41,2000,85-89,e1,1,4421.34094937
41,2000,85-89,e2,0,2919.41726952
41,2000,85-89,e2,1,2529.5495304
41,2000,85-89,e3,0,2456.06518945
41,2000,85-89,e3,1,1969.84605311
41,2000,85-89,e4,0,523.29455478
41,2000,85-89,e4,1,399.33478177
41,2000,85-89,e5,0,598.87026202
41,2000,85-89,e5,1,265.75846829
41,2000,85-89,e6,0,97.96587884
41,2000,85-89,e6,1,301.93336548
41,2000,90-94,e1,0,2330.2416442
41,2000,90-94,e1,1,1323.83745021
41,2000,90-94,e2,0,714.36265545
41,2000,90-94,e2,1,486.52661204
41,2000,90-94,e3,0,802.71594157
41,2000,90-94,e3,1,414.27751489
41,2000,90-94,e4,0,119.63756416
41,2000,90-94,e4,1,35.1372639
41,2000,90-94,e5,0,112.34275832
41,2000,90-94,e5,1,18.26699928
41,2000,90-94,e6,0,17.90330362
41,2000,90-94,e6,1,32.698280940000004
41,2000,95-99,e1,0,665.66573859
41,2000,95-99,e1,1,442.8070506
41,2000,95-99,e2,0,159.44944886
41,2000,95-99,e2,1,119.52061823
41,2000,95-99,e3,0,143.80372974
41,2000,95-99,e3,1,92.30883275
41,2000,95-99,e4,0,26.55312987
41,2000,95-99,e4,1,29.32110768
41,2000,95-99,e5,0,44.567486710000004
41,2000,95-99,e5,1,10.29302402
41,2000,95-99,e6,0,18.32805395
41,2000,95-99,e6,1,11.53298327
41,2000,100+,e1,0,287.82950315
41,2000,100+,e1,1,60.48652327
41,2000,100+,e2,0,218.21687439000002
41,2000,100+,e2,1,40.90634077
41,2000,100+,e3,0,277.86488074
41,2000,100+,e3,1,19.24388131
41,2000,100+,e4,0,125.39589105
41,2000,100+,e5,0,95.38956598
41,2000,100+,e6,0,37.87932169
42,2000,0-4,NA,0,233051.90817271
42,2000,0-4,NA,1,242474.0260574
42,2000,05-09,e1,0,85690.42533316
42,2000,05-09,e1,1,90247.59468498
42,2000,05-09,e2,0,162899.11065167
42,2000,05-09,e2,1,168199.66095929
42,2000,05-09,e3,0,602.28865513
42,2000,05-09,e3,1,454.99218444
42,2000,10-14,e1,0,2955.24803342
42,2000,10-14,e1,1,4083.98921332
42,2000,10-14,e2,0,65076.59568738
42,2000,10-14,e2,1,80193.39559317
42,2000,10-14,e3,0,184150.98530859
42,2000,10-14,e3,1,179502.31895583
42,2000,10-14,e4,0,6258.13548884
42,2000,10-14,e4,1,4189.6139137
42,2000,15-19,e1,0,2905.99848623
42,2000,15-19,e1,1,3298.33153922
42,2000,15-19,e2,0,11008.74963342
42,2000,15-19,e2,1,14062.72746446
42,2000,15-19,e3,0,82563.02344045
42,2000,15-19,e3,1,108900.55350202
42,2000,15-19,e4,0,127005.93608944
42,2000,15-19,e4,1,115081.05105139
42,2000,15-19,e5,0,40306.82732831
42,2000,15-19,e5,1,30422.15169776
42,2000,15-19,e6,0,90.05774405
42,2000,15-19,e6,1,19.264852299999998
42,2000,20-24,e1,0,3431.36693773
42,2000,20-24,e1,1,4424.15397134
42,2000,20-24,e2,0,12932.7743636
42,2000,20-24,e2,1,15586.67143393
42,2000,20-24,e3,0,74062.04096733
42,2000,20-24,e3,1,84231.73030628
42,2000,20-24,e4,0,53613.01440539
42,2000,20-24,e4,1,56578.38926361
42,2000,20-24,e5,0,87229.00509073
42,2000,20-24,e5,1,76648.9654058
42,2000,20-24,e6,0,6433.2368204
42,2000,20-24,e6,1,3513.54049796
42,2000,25-29,e1,0,4372.39578363
42,2000,25-29,e1,1,5349.72275613
42,2000,25-29,e2,0,15423.44124166
42,2000,25-29,e2,1,16026.17519378
42,2000,25-29,e3,0,85321.31969734
42,2000,25-29,e3,1,88696.66364562
42,2000,25-29,e4,0,44535.93795032
42,2000,25-29,e4,1,45744.83302045
42,2000,25-29,e5,0,55070.44136622
42,2000,25-29,e5,1,53414.1071123
42,2000,25-29,e6,0,16154.09045891
42,2000,25-29,e6,1,11424.36075136
42,2000,30-34,e1,0,6136.05019727
42,2000,30-34,e1,1,5906.12097679
42,2000,30-34,e2,0,19796.61422307
42,2000,30-34,e2,1,18358.78435754
42,2000,30-34,e3,0,88619.97816468
42,2000,30-34,e3,1,87540.59479651
42,2000,30-34,e4,0,47544.60897469
42,2000,30-34,e4,1,50408.22185305
42,2000,30-34,e5,0,44717.85918667
42,2000,30-34,e5,1,46436.98273382
42,2000,30-34,e6,0,16940.55042503
42,2000,30-34,e6,1,13479.70419342
42,2000,35-39,e1,0,6543.78865644
42,2000,35-39,e1,1,6246.99646896
42,2000,35-39,e2,0,25664.48663032
42,2000,35-39,e2,1,23305.84442204
42,2000,35-39,e3,0,88804.92837509
42,2000,35-39,e3,1,84768.47149429
42,2000,35-39,e4,0,41604.47275766
42,2000,35-39,e4,1,47266.70667399
42,2000,35-39,e5,0,40418.08018267
42,2000,35-39,e5,1,40809.99131306
42,2000,35-39,e6,0,17485.16504019
42,2000,35-39,e6,1,15061.13922798
42,2000,40-44,e1,0,7165.00338368
42,2000,40-44,e1,1,5690.62035755
42,2000,40-44,e2,0,32811.13801534
42,2000,40-44,e2,1,28977.51712841
42,2000,40-44,e3,0,72593.58012873
42,2000,40-44,e3,1,69567.14230493
42,2000,40-44,e4,0,29845.06437464
42,2000,40-44,e4,1,33372.55590325
42,2000,40-44,e5,0,28536.02890767
42,2000,40-44,e5,1,30919.18155113
42,2000,40-44,e6,0,13280.26426113
42,2000,40-44,e6,1,13928.48470197
42,2000,45-49,e1,0,8680.64507328
42,2000,45-49,e1,1,6530.2739535
42,2000,45-49,e2,0,37962.60343065
42,2000,45-49,e2,1,32697.34486004
42,2000,45-49,e3,0,57649.11723786
42,2000,45-49,e3,1,59303.16695474
42,2000,45-49,e4,0,17037.42279147
42,2000,45-49,e4,1,19105.97640373
42,2000,45-49,e5,0,19338.72871266
42,2000,45-49,e5,1,20422.62577308
42,2000,45-49,e6,0,10969.51032103
42,2000,45-49,e6,1,11649.89668074
42,2000,50-54,e1,0,10470.76970192
42,2000,50-54,e1,1,7519.24748849
42,2000,50-54,e2,0,36802.59757225
42,2000,50-54,e2,1,31933.9863509
42,2000,50-54,e3,0,44910.76443795
42,2000,50-54,e3,1,45759.28407396
42,2000,50-54,e4,0,9458.14812982
42,2000,50-54,e4,1,10367.12705345
42,2000,50-54,e5,0,11408.55928364
42,2000,50-54,e5,1,11230.90537303
42,2000,50-54,e6,0,6705.84383395
42,2000,50-54,e6,1,8461.86437854
42,2000,55-59,e1,0,10298.55565089
42,2000,55-59,e1,1,7223.14015058
42,2000,55-59,e2,0,30156.42693523
42,2000,55-59,e2,1,27839.70844076
42,2000,55-59,e3,0,33033.80595634
42,2000,55-59,e3,1,34102.16686358
42,2000,55-59,e4,0,6347.7557085
42,2000,55-59,e4,1,5924.73689152
42,2000,55-59,e5,0,5935.4197881
42,2000,55-59,e5,1,6259.00220023
42,2000,55-59,e6,0,2874.88472249
42,2000,55-59,e6,1,4784.58577071
42,2000,60-64,e1,0,11336.0283344
42,2000,60-64,e1,1,7534.03269925
42,2000,60-64,e2,0,27218.08686395
42,2000,60-64,e2,1,24683.2947494
42,2000,60-64,e3,0,25022.95491483
42,2000,60-64,e3,1,23823.15106847
42,2000,60-64,e4,0,4014.53312466
42,2000,60-64,e4,1,4233.66905939
42,2000,60-64,e5,0,4465.5370898
42,2000,60-64,e5,1,4119.19254565
42,2000,60-64,e6,0,1812.88564213
42,2000,60-64,e6,1,3023.09205686
42,2000,65-69,e1,0,11579.85841557
42,2000,65-69,e1,1,7256.92234515
42,2000,65-69,e2,0,23794.6631726
42,2000,65-69,e2,1,20344.45337324
42,2000,65-69,e3,0,17849.32879032
42,2000,65-69,e3,1,15850.49226309
42,2000,65-69,e4,0,2941.65403847
42,2000,65-69,e4,1,2569.79635931
42,2000,65-69,e5,0,3018.95707989
42,2000,65-69,e5,1,2036.5640659
42,2000,65-69,e6,0,936.27721526
42,2000,65-69,e6,1,1778.90609363
42,2000,70-74,e1,0,10660.46055705
42,2000,70-74,e1,1,6922.41909157
42,2000,70-74,e2,0,16608.10786667
42,2000,70-74,e2,1,13864.23539287
42,2000,70-74,e3,0,13600.17543243
42,2000,70-74,e3,1,11428.80586248
42,2000,70-74,e4,0,2012.58123128
42,2000,70-74,e4,1,1922.15960182
42,2000,70-74,e5,0,1942.9282277
42,2000,70-74,e5,1,1580.84315595
42,2000,70-74,e6,0,418.88184481
42,2000,70-74,e6,1,1138.21631484
42,2000,75-79,e1,0,8285.25405697
42,2000,75-79,e1,1,5082.87792155
42,2000,75-79,e2,0,9793.91498096
42,2000,75-79,e2,1,8455.90060582
42,2000,75-79,e3,0,8157.99069994
42,2000,75-79,e3,1,6469.19088576
42,2000,75-79,e4,0,1433.83158963
42,2000,75-79,e4,1,973.45971355
42,2000,75-79,e5,0,1079.4022385
42,2000,75-79,e5,1,735.53529196
42,2000,75-79,e6,0,217.44761988
42,2000,75-79,e6,1,588.4768323
42,2000,80-84,e1,0,5767.9533816699995
42,2000,80-84,e1,1,3675.9468415
42,2000,80-84,e2,0,5367.68396388
42,2000,80-84,e2,1,3971.25085429
42,2000,80-84,e3,0,4179.83590074
42,2000,80-84,e3,1,3194.05486281
42,2000,80-84,e4,0,583.48976898
42,2000,80-84,e4,1,407.74247219
42,2000,80-84,e5,0,565.54142475
42,2000,80-84,e5,1,417.29201208
42,2000,80-84,e6,0,88.13425729
42,2000,80-84,e6,1,197.37625065
42,2000,85-89,e1,0,3209.62432985
42,2000,85-89,e1,1,1360.77759909
42,2000,85-89,e2,0,2352.78576041
42,2000,85-89,e2,1,1609.26518407
42,2000,85-89,e3,0,2005.79472469
42,2000,85-89,e3,1,1076.92147501
42,2000,85-89,e4,0,255.2689716
42,2000,85-89,e4,1,171.22317886
42,2000,85-89,e5,0,95.81923624
42,2000,85-89,e5,1,128.0982873
42,2000,85-89,e6,0,17.544066530000002
42,2000,85-89,e6,1,64.6613472
42,2000,90-94,e1,0,1051.89369508
42,2000,90-94,e1,1,505.39870158
42,2000,90-94,e2,0,515.81737919
42,2000,90-94,e2,1,398.14420711
42,2000,90-94,e3,0,508.03130815
42,2000,90-94,e3,1,150.33855206
42,2000,90-94,e4,0,111.23015811
42,2000,90-94,e4,1,46.07667724
42,2000,90-94,e5,0,75.22875528
42,2000,90-94,e5,1,47.34177263
42,2000,90-94,e6,0,2.26769011
42,2000,90-94,e6,1,49.13733844
42,2000,95-99,e1,0,282.34498319
42,2000,95-99,e1,1,116.61299961
42,2000,95-99,e2,0,108.77335185
42,2000,95-99,e2,1,70.70590657
42,2000,95-99,e3,0,97.04348781
42,2000,95-99,e3,1,62.81812365
42,2000,95-99,e4,0,36.61234505
42,2000,95-99,e5,0,34.23667192
42,2000,95-99,e5,1,11.55313028
42,2000,95-99,e6,1,29.72964531
42,2000,100+,e1,0,87.30834484
42,2000,100+,e1,1,25.75682205
42,2000,100+,e2,0,81.35290291
42,2000,100+,e2,1,21.84962967
42,2000,100+,e3,0,117.48593737
42,2000,100+,e3,1,9.32807804
42,2000,100+,e4,0,96.04538074
42,2000,100+,e5,0,51.05382372
42,2000,100+,e5,1,8.97403438
42,2000,100+,e6,0,49.08872204
43,2000,0-4,NA,0,419224.62206608
43,2000,0-4,NA,1,436229.34923679
43,2000,05-09,e1,0,153019.84048524
43,2000,05-09,e1,1,160677.72725678
43,2000,05-09,e2,0,282057.9243023
43,2000,05-09,e2,1,290066.69150117
43,2000,05-09,e3,0,727.54006611
43,2000,05-09,e3,1,698.6981484
43,2000,10-14,e1,0,2858.38695241
43,2000,10-14,e1,1,4502.09868769
43,2000,10-14,e2,0,115388.01476713
43,2000,10-14,e2,1,142751.7990138
43,2000,10-14,e3,0,313413.57243394
43,2000,10-14,e3,1,305619.36124517
43,2000,10-14,e4,0,15904.49818015
43,2000,10-14,e4,1,11505.75705615
43,2000,15-19,e1,0,3429.10284264
43,2000,15-19,e1,1,5429.8131369
43,2000,15-19,e2,0,16130.36590678
43,2000,15-19,e2,1,22738.11041143
