age_group,year,area,npx,sex
65,2042,Para,0.8908930039291539,male
70,2042,Para,0.8255006181966176,male
75,2042,Para,0.7533198772729572,male
80,2042,Para,0.6471622143080891,male
85,2042,Para,0.5308861319020858,male
90,2042,Para,0,male
0,2043,Para,0.988310978391372,male
1,2043,Para,0.9974952648300829,male
5,2043,Para,0.9979753914527991,male
10,2043,Para,0.9981274065917554,male
15,2043,Para,0.9905336114684804,male
20,2043,Para,0.9851763315034688,male
25,2043,Para,0.9850503082383263,male
30,2043,Para,0.9846253495954674,male
35,2043,Para,0.9841448890787131,male
40,2043,Para,0.9807788173881129,male
45,2043,Para,0.9725233391943097,male
50,2043,Para,0.9606028663995568,male
55,2043,Para,0.9474086402003268,male
60,2043,Para,0.9226582796105431,male
65,2043,Para,0.8914968318760143,male
70,2043,Para,0.826422859742042,male
75,2043,Para,0.7544463812379606,male
80,2043,Para,0.6485705507469615,male
85,2043,Para,0.5323587334813616,male
90,2043,Para,0,male
0,2044,Para,0.9883984471105337,male
1,2044,Para,0.9975224942319805,male
5,2044,Para,0.9979977675854236,male
10,2044,Para,0.9981472660706299,male
15,2044,Para,0.9906335152266708,male
20,2044,Para,0.985330577680675,male
25,2044,Para,0.9852101651818881,male
30,2044,Para,0.9847882288108306,male
35,2044,Para,0.9843033660092432,male
40,2044,Para,0.9809551934397897,male
45,2044,Para,0.9727536338698181,male
50,2044,Para,0.96091483174994,male
55,2044,Para,0.9477626240155725,male
60,2044,Para,0.9231201464093449,male
65,2044,Para,0.8920919113751489,male
70,2044,Para,0.8273320749278993,male
75,2044,Para,0.7555572764031652,male
80,2044,Para,0.6499599592594822,male
85,2044,Para,0.5338118517656625,male
90,2044,Para,0,male
0,2045,Para,0.9884800751189188,male
1,2045,Para,0.9975493059187892,male
5,2045,Para,0.9980198002035944,male
10,2045,Para,0.998166820621364,male
15,2045,Para,0.9907318928921607,male
20,2045,Para,0.9854824759434019,male
25,2045,Para,0.985367589689264,male
30,2045,Para,0.9849486300923839,male
35,2045,Para,0.9844594312982804,male
40,2045,Para,0.9811288886297604,male
45,2045,Para,0.9729804406086597,male
50,2045,Para,0.9612220980512438,male
55,2045,Para,0.9481112915451138,male
60,2045,Para,0.9235751294646466,male
65,2045,Para,0.8926782082512097,male
70,2045,Para,0.8282281970056551,male
75,2045,Para,0.7566524683828206,male
80,2045,Para,0.6513302975549402,male
85,2045,Para,0.5352453254712524,male
90,2045,Para,0,male
0,2046,Para,0.9885562613338096,male
1,2046,Para,0.9975756996810439,male
5,2046,Para,0.9980414891488252,male
10,2046,Para,0.9981860701055675,male
15,2046,Para,0.9908287434047658,male
20,2046,Para,0.9856320242722532,male
25,2046,Para,0.9855225796268727,male
30,2046,Para,0.9851065512436421,male
35,2046,Para,0.9846130828400551,male
40,2046,Para,0.9812999004689466,male
45,2046,Para,0.9732037555883406,male
50,2046,Para,0.9615246589446802,male
55,2046,Para,0.9484546348601668,male
60,2046,Para,0.924023216041236,male
65,2046,Para,0.8932557022095907,male
70,2046,Para,0.8291111805799662,male
75,2046,Para,0.7577318889873029,male
80,2046,Para,0.6526814562624026,male
85,2046,Para,0.5366590278022043,male
90,2046,Para,0,male
0,2047,Para,0.9886273775138998,male
1,2047,Para,0.9976016758836532,male
5,2047,Para,0.9980628347341438,male
10,2047,Para,0.9982050148032955,male
15,2047,Para,0.9909240678152724,male
20,2047,Para,0.9857792239132079,male
25,2047,Para,0.9856751362459366,male
30,2047,Para,0.9852619935172766,male
35,2047,Para,0.9847643218842318,male
40,2047,Para,0.9814682302049909,male
45,2047,Para,0.9734235798744006,male
50,2047,Para,0.961822514711103,male
55,2047,Para,0.9487926535766181,male
60,2047,Para,0.924464403282973,male
65,2047,Para,0.8938243857385476,male
70,2047,Para,0.8299809999696188,male
75,2047,Para,0.7587954942559034,male
80,2047,Para,0.6540133565403592,male
85,2047,Para,0.5380528639879465,male
90,2047,Para,0,male
0,2048,Para,0.9886937700154591,male
1,2048,Para,0.9976272354170611,male
5,2048,Para,0.9980838377039655,male
10,2048,Para,0.9982236553774295,male
15,2048,Para,0.9910178691069997,male
20,2048,Para,0.9859240791029149,male
25,2048,Para,0.9858252638978676,male
30,2048,Para,0.9854149613251665,male
35,2048,Para,0.9849131527537318,male
40,2048,Para,0.9816338825085138,male
45,2048,Para,0.97363991901196,male
50,2048,Para,0.9621156717202115,male
55,2048,Para,0.9491253542315736,male
60,2048,Para,0.9248986974045392,male
65,2048,Para,0.8943842630764869,male
70,2048,Para,0.8308376476630552,male
75,2048,Para,0.7598432626007725,male
80,2048,Para,0.655325947817017,male
85,2048,Para,0.5394267689531291,male
90,2048,Para,0,male
0,2049,Para,0.988755761453266,male
1,2049,Para,0.9976523796515359,male
5,2049,Para,0.9981044991965364,male
10,2049,Para,0.998241992840342,male
15,2049,Para,0.9911101520287345,male
20,2049,Para,0.9860665968114242,male
25,2049,Para,0.9859729697677132,male
30,2049,Para,0.985565461966845,male
35,2049,Para,0.9850595825804643,male
40,2049,Para,0.9817968651792546,male
45,2049,Para,0.9738527826430485,male
50,2049,Para,0.9624041419143098,male
55,2049,Para,0.9494527496988951,male
60,2049,Para,0.9253261129333024,male
65,2049,Para,0.8949353492425931,male
70,2049,Para,0.8316811328661016,male
75,2049,Para,0.7608751930594465,male
80,2049,Para,0.6566192056586622,male
85,2049,Para,0.5407807051174311,male
90,2049,Para,0,male
0,2050,Para,0.9888136522683233,male
1,2050,Para,0.9976771103944676,male
5,2050,Para,0.9981248207088511,male
10,2050,Para,0.9982600285227552,male
15,2050,Para,0.9912009229386045,male
20,2050,Para,0.9862067865016992,male
25,2050,Para,0.9861182636249811,male
30,2050,Para,0.9857135053756475,male
35,2050,Para,0.9852036210582878,male
40,2050,Para,0.9819571888713472,male
45,2050,Para,0.9740621841487573,male
50,2050,Para,0.9626879423253519,male
55,2050,Para,0.9497748586423018,male
60,2050,Para,0.925746671999506,male
65,2050,Para,0.8954776691285996,male
70,2050,Para,0.832511480138929,male
75,2050,Para,0.7618913036526704,male
80,2050,Para,0.6578931297625956,male
85,2050,Para,0.5421146603219636,male
90,2050,Para,0,male
0,2051,Para,0.9888677222049387,male
1,2051,Para,0.9977014298505422,male
5,2051,Para,0.9981448040639335,male
10,2051,Para,0.9982777640447006,male
15,2051,Para,0.9912901896584199,male
20,2051,Para,0.9863446599051935,male
25,2051,Para,0.9862611575911016,male
30,2051,Para,0.9858591038818044,male
35,2051,Para,0.9853452802124688,male
40,2051,Para,0.9821148668369193,male
45,2051,Para,0.9742681403151654,male
50,2051,Para,0.9629670946238891,male
55,2051,Para,0.9500917050044821,male
60,2051,Para,0.9261604036728225,male
65,2051,Para,0.896011256649272,male
70,2051,Para,0.833328728118907,male
75,2051,Para,0.7628916298437509,male
80,2051,Para,0.6591477420705264,male
85,2051,Para,0.5434286458782536,male
90,2051,Para,0,male
0,2052,Para,0.9889182317001782,male
1,2052,Para,0.997725340584655,male
5,2052,Para,0.9981644513803715,male
10,2052,Para,0.9982952012884765,male
15,2052,Para,0.9913779613379881,male
20,2052,Para,0.986480230812734,male
25,2052,Para,0.9864016659227451,male
30,2052,Para,0.9860022719916851,male
35,2052,Para,0.9854845741848605,male
40,2052,Para,0.9822699146871529,male
45,2052,Para,0.9744706710219335,male
50,2052,Para,0.963241624698444,male
55,2052,Para,0.9504033175305661,male
60,2052,Para,0.9265673433431704,male
65,2052,Para,0.8965361539489995,male
70,2052,Para,0.8341329283257155,male
75,2052,Para,0.763876223095304,male
80,2052,Para,0.6603830849978013,male
85,2052,Para,0.5447226947352681,male
90,2052,Para,0,male
0,2053,Para,0.9889654231890113,male
1,2053,Para,0.9977488454874242,male
5,2053,Para,0.9981837650439863,male
10,2053,Para,0.9983123423735033,male
15,2053,Para,0.9914642483288931,male
20,2053,Para,0.9866135148799399,male
25,2053,Para,0.9865398048101958,male
30,2053,Para,0.9861430261823766,male
35,2053,Para,0.9856215190340087,male
40,2053,Para,0.9824223501699281,male
45,2053,Para,0.9746697989524288,male
50,2053,Para,0.9635115622638025,male
55,2053,Para,0.9507097293242558,male
60,2053,Para,0.9269675321436363,male
65,2053,Para,0.89705241066179775,male
70,2053,Para,0.834924144044922,male
75,2053,Para,0.7648451495190464,male
80,2053,Para,0.6615992197735652,male
85,2053,Para,0.5459968597596048,male
90,2053,Para,0,male
0,2054,Para,0.9890095223286811,male
1,2054,Para,0.9977719477431612,male
5,2054,Para,0.9982027476815236,male
10,2054,Para,0.9983291896329715,male
15,2054,Para,0.9915490620672297,male
20,2054,Para,0.9867445294463931,male
25,2054,Para,0.9866755921899666,male
30,2054,Para,0.9862813847107702,male
35,2054,Para,0.9857561325493809,male
40,2054,Para,0.9825721929631565,male
45,2054,Para,0.974865549324228,male
50,2054,Para,0.9637769404966867,male
55,2054,Para,0.9510109774348915,male
60,2054,Para,0.9273610164132992,male
65,2054,Para,0.8975600832219706,male
70,2054,Para,0.8357024492861262,male
75,2054,Para,0.7657984886141354,male
80,2054,Para,0.6627962248867213,male
85,2054,Para,0.5472512121237405,male
90,2054,Para,0,male
0,2055,Para,0.9890507391459699,male
1,2055,Para,0.99779465080016,male
5,2055,Para,0.9982214021362481,male
10,2055,Para,0.9983457455921804,male
15,2055,Para,0.9916324149647822,male
20,2055,Para,0.9868732933677846,male
25,2055,Para,0.9868090475708586,male
30,2055,Para,0.9864173674363408,male
35,2055,Para,0.9858884340789211,male
40,2055,Para,0.9827194644829221,male
45,2055,Para,0.9750579496388585,male
50,2055,Para,0.9640377956972888,male
55,2055,Para,0.951307102473738,male
60,2055,Para,0.9277478471977714,male
65,2055,Para,0.8980592342226914,male
70,2055,Para,0.8364679278117674,male
75,2055,Para,0.7667363320895323,male
80,2055,Para,0.6639741946324964,male
85,2055,Para,0.5484858397971388,male
90,2055,Para,0,male
0,2056,Para,0.9890892691110909,male
1,2056,Para,0.9978169583431648,male
5,2056,Para,0.9982397314453304,male
10,2056,Para,0.9983620129484684,male
15,2056,Para,0.9917143203081493,male
20,2056,Para,0.9869998268602711,male
25,2056,Para,0.9869401918726671,male
30,2056,Para,0.9865509956568108,male
35,2056,Para,0.9860184443691474,male
40,2056,Para,0.9828641877055594,male
45,2056,Para,0.9752470294496507,male
50,2056,Para,0.9642941669751575,male
55,2056,Para,0.951598148257796,male
60,2056,Para,0.9281280797852868,male
65,2056,Para,0.8985499318197803,male
70,2056,Para,0.8372206722326966,male
75,2056,Para,0.7676587827658602,male
80,2056,Para,0.6651332377543809,male
85,2056,Para,0.5497008461349678,male
90,2056,Para,0,male
0,2057,Para,0.9891252941419635,male
1,2057,Para,0.9978388742678836,male
5,2057,Para,0.998257738818915,male
10,2057,Para,0.9983779945526339,male
15,2057,Para,0.9917947921653315,male
20,2057,Para,0.987124151356302,male
25,2057,Para,0.98706904727677,male
30,2057,Para,0.9866822919559167,male
35,2057,Para,0.9861461854170275,male
40,2057,Para,0.9830063870028202,male
45,2057,Para,0.9754328201466045,male
50,2057,Para,0.964546095957978,male
55,2057,Para,0.9518841614794937,male
60,2057,Para,0.9285017732762281,male
65,2057,Para,0.8990322491780262,male
70,2057,Para,0.8379607831667062,male
75,2057,Para,0.7685659535523144,male
80,2057,Para,0.6662734761762859,male
85,2057,Para,0.5508963485592362,male
90,2057,Para,0,male
0,2058,Para,0.9891589835425904,male
1,2058,Para,0.9978604026574204,male
5,2058,Para,0.998275427620763,male
10,2058,Para,0.9983936933917562,male
15,2058,Para,0.9918738452993062,male
20,2058,Para,0.9872462893711929,male
25,2058,Para,0.9871956370878484,male
30,2058,Para,0.9868112800625158,male
35,2058,Para,0.9862716803328939,male
40,2058,Para,0.9831460879893106,male
45,2058,Para,0.9756153547572087,male
50,2058,Para,0.9647936265218182,male
55,2058,Para,0.95216519140065,male
60,2058,Para,0.9288689901840359,male
65,2058,Para,0.8995062639574644,male
70,2058,Para,0.838688368456282,male
75,2058,Para,0.7694579664942621,male
80,2058,Para,0.6673950438198322,male
85,2058,Para,0.5520724773272234,male
90,2058,Para,0,male
0,2059,Para,0.9891904948791993,male
1,2059,Para,0.997881547760496,male
5,2059,Para,0.9982928013503681,male
10,2059,Para,0.9984091125733223,male
15,2059,Para,0.991951495088145,male
20,2059,Para,0.9873662643797577,male
25,2059,Para,0.9873199856060294,male
30,2059,Para,0.9869379847203101,male
35,2059,Para,0.9863949532136905,male
40,2059,Para,0.9832833173814098,male
45,2059,Para,0.9757946677621941,male
50,2059,Para,0.9650368045414831,male
55,2059,Para,0.9524412895691791,male
60,2059,Para,0.9292297960655334,male
65,2059,Para,0.8999720578371297,male
70,2059,Para,0.8394035424419948,male
75,2059,Para,0.7703349518873321,male
80,2059,Para,0.668498085501863,male
85,2059,Para,0.5532293743822438,male
90,2059,Para,0,male
0,2060,Para,0.9892199747977233,male
1,2060,Para,0.9979023139713452,male
5,2060,Para,0.9983098636264467,male
10,2060,Para,0.9984242553105749,male
15,2060,Para,0.9920277574512373,male
20,2060,Para,0.9874841007023372,male
25,2060,Para,0.9874421180087606,male
30,2060,Para,0.9870624315674837,male
35,2060,Para,0.9865160290258687,male
40,2060,Para,0.9834181028669169,male
45,2060,Para,0.9759707949252405,male
50,2060,Para,0.9652756776596626,male
55,2060,Para,0.9527125095570541,male
60,2060,Para,0.9295842591787643,male
65,2060,Para,0.9004297160738874,male
70,2060,Para,0.8401064252880532,male
75,2060,Para,0.7711970474539114,male
80,2060,Para,0.6695827559073857,male
85,2060,Para,0.5543671922818938,male
90,2060,Para,0,male
0,2010,Para,0.9825302995100724,female
1,2010,Para,0.9972171909464094,female
5,2010,Para,0.9980304933087536,female
10,2010,Para,0.9979349551682617,female
15,2010,Para,0.9962541289708496,female
20,2010,Para,0.9949863529367541,female
25,2010,Para,0.9943660062644496,female
30,2010,Para,0.992150972797879,female
35,2010,Para,0.9893447517521797,female
40,2010,Para,0.9857068956515672,female
45,2010,Para,0.9782841334950995,female
50,2010,Para,0.9695283020488942,female
55,2010,Para,0.9551812108001398,female
60,2010,Para,0.9325134840141066,female
65,2010,Para,0.9066789559819385,female
70,2010,Para,0.8513391755516292,female
75,2010,Para,0.7749826627136034,female
80,2010,Para,0.6669424156541718,female
85,2010,Para,0.5640822316550975,female
90,2010,Para,0,female
0,2011,Para,0.9831686194883623,female
1,2011,Para,0.9972843072011627,female
5,2011,Para,0.9980803903065211,female
10,2011,Para,0.9979868772625444,female
15,2011,Para,0.9963430443091507,female
20,2011,Para,0.9951059797021287,female
25,2011,Para,0.9945024837692092,female
30,2011,Para,0.9923391191016072,female
35,2011,Para,0.9895887766866767,female
40,2011,Para,0.9860081225262693,female
45,2011,Para,0.9787192353646273,female
50,2011,Para,0.9701065048717274,female
55,2011,Para,0.9560130962370503,female
60,2011,Para,0.9337239965184355,female
65,2011,Para,0.9082099945801736,female
70,2011,Para,0.8536760164834769,female
75,2011,Para,0.7783165617976415,female
80,2011,Para,0.6714995274651314,female
85,2011,Para,0.5691439663275898,female
90,2011,Para,0,female
0,2012,Para,0.9837686129236619,female
1,2012,Para,0.9973487865424899,female
5,2012,Para,0.9981283251456703,female
10,2012,Para,0.9980367576621882,female
15,2012,Para,0.9964284664017127,female
20,2012,Para,0.9952209101271741,female
25,2012,Para,0.9946336055795908,female
30,2012,Para,0.9925198913264325,female
35,2012,Para,0.9898232504468084,female
40,2012,Para,0.9862975758088176,female
45,2012,Para,0.9791373870186616,female
50,2012,Para,0.9706622629399924,female
55,2012,Para,0.9568128962428407,female
60,2012,Para,0.9348882786581183,female
65,2012,Para,0.9096830716157753,female
70,2012,Para,0.8559264153869939,female
75,2012,Para,0.7815310165488143,female
80,2012,Para,0.6759007464317045,female
85,2012,Para,0.5740373630374473,female
90,2012,Para,0,female
0,2013,Para,0.98433181273651,female
1,2013,Para,0.9974107175672403,female
5,2013,Para,0.9981743639058873,female
10,2013,Para,0.9980846651171488,female
15,2013,Para,0.9965105126178411,female
20,2013,Para,0.9953313017145915,female
25,2013,Para,0.9947595511300582,female
30,2013,Para,0.9926935357628568,female
35,2013,Para,0.9900484909582725,female
40,2013,Para,0.9865756460323836,female
45,2013,Para,0.9795391460592106,female
50,2013,Para,0.971196307958951,female
55,2013,Para,0.9575816397277161,female
60,2013,Para,0.9360077752253035,female
65,2013,Para,0.9110999566592363,female
70,2013,Para,0.8580928471201501,female
75,2013,Para,0.7846291358892249,female
80,2013,Para,0.6801495492628167,female
85,2013,Para,0.5787657962991077,female
90,2013,Para,0,female
0,2014,Para,0.9848597991298363,female
1,2014,Para,0.9974701864135896,female
5,2014,Para,0.9982185708203895,female
10,2014,Para,0.9981306664569426,female
15,2014,Para,0.9965892970684523,female
20,2014,Para,0.995437307617078,female
25,2014,Para,0.9948804949134886,female
30,2014,Para,0.992860291978396,female
35,2014,Para,0.9902648075524976,female
40,2014,Para,0.9868427132799669,female
45,2014,Para,0.9799250555291941,female
50,2014,Para,0.9717093530473981,female
55,2014,Para,0.9583203307963637,female
60,2014,Para,0.9370838991155811,female
65,2014,Para,0.9124623834923357,female
70,2014,Para,0.8601777492341547,female
75,2014,Para,0.7876140062461114,female
80,2014,Para,0.6842494341454366,female
85,2014,Para,0.583332694969098,female
90,2014,Para,0,female
0,2015,Para,0.9853541802908874,female
1,2015,Para,0.9975272769320864,female
5,2015,Para,0.9982610084044445,female
10,2015,Para,0.9981748267243147,female
15,2015,Para,0.9966649308328686,female
20,2015,Para,0.9955390769401083,female
25,2015,Para,0.994996606825137,female
30,2015,Para,0.9930203932855852,female
35,2015,Para,0.9904725015650131,female
40,2015,Para,0.9870991479121567,female
45,2015,Para,0.9802956449272294,female
50,2015,Para,0.9722020940350196,female
55,2015,Para,0.9590299504864491,female
60,2015,Para,0.9381180335874719,female
65,2015,Para,0.913772052682283,female
70,2015,Para,0.8621835248857788,female
75,2015,Para,0.790488694098717,female
80,2015,Para,0.6882039219867764,female
85,2015,Para,0.5877415426167019,female
90,2015,Para,0,female
0,2016,Para,0.985816575360274,female
1,2016,Para,0.9975820708201841,female
5,2016,Para,0.9983017375566507,female
10,2016,Para,0.9982172092805663,female
15,2016,Para,0.9967375221372303,female
20,2016,Para,0.9956367549797913,female
25,2016,Para,0.9951080524326374,female
30,2016,Para,0.9931740671084622,female
