region,Time,sex,edu,agest,prop_in,inmigfinal
23,2045,m,e1,25,0.00187596103658627,164.85664726569956
24,2045,m,e1,25,0.00132599275416885,49.15163935035472
25,2045,m,e1,25,0.00252944858915196,151.7430748131001
26,2045,m,e1,25,0.00214669024860259,253.72711436986333
27,2045,m,e1,25,0.00346237238937177,142.73408698381445
28,2045,m,e1,25,0.00291115145502766,109.54442998363136
29,2045,m,e1,25,0.00222218456993937,391.4289185805012
31,2045,m,e1,25,0.00252547518322448,990.8000570679584
32,2045,m,e1,25,0.00172233552959766,163.7869773424254
33,2045,m,e1,25,0.00306263643802699,763.7912572585116
35,2045,m,e1,25,0.00436476176674147,2571.388319787188
41,2045,m,e1,25,0.00120150252750935,234.73034286631508
42,2045,m,e1,25,0.00101245535618056,214.4764763135425
43,2045,m,e1,25,0.00164032084178633,203.88412764141697
50,2045,m,e1,25,0.00110071936144448,104.28737425240972
51,2045,m,e1,25,0.00428045645087289,604.7016545711208
52,2045,m,e1,25,0.00337093060320215,990.0509178589408
53,2045,m,e1,25,0.00216928747855417,-1671.9164347779615
11,2050,m,e1,25,0.00127009600767841,74.22136124896917
12,2050,m,e1,25,0.00208554246948394,31.15778412573516
13,2050,m,e1,25,0.00116275098659514,59.32607316160851
14,2050,m,e1,25,0.00763102401711053,144.1791200815345
15,2050,m,e1,25,0.00390777222570983,501.86614181207847
16,2050,m,e1,25,0.00392341782240541,104.871942900289
17,2050,m,e1,25,0.00273055307295169,376.5147160478215
21,2050,m,e1,25,0.0029465060992653,249.73924573809103
22,2050,m,e1,25,0.00394812618707669,199.42210602262696
23,2050,m,e1,25,0.00187596103658627,164.85664726569956
24,2050,m,e1,25,0.00132599275416885,49.15163935035472
25,2050,m,e1,25,0.00252944858915196,151.7430748131001
26,2050,m,e1,25,0.00214669024860259,253.72711436986333
27,2050,m,e1,25,0.00346237238937177,142.73408698381445
28,2050,m,e1,25,0.00291115145502766,109.54442998363136
29,2050,m,e1,25,0.00222218456993937,391.4289185805012
31,2050,m,e1,25,0.00252547518322448,990.8000570679584
32,2050,m,e1,25,0.00172233552959766,163.7869773424254
33,2050,m,e1,25,0.00306263643802699,763.7912572585116
35,2050,m,e1,25,0.00436476176674147,2571.388319787188
41,2050,m,e1,25,0.00120150252750935,234.73034286631508
42,2050,m,e1,25,0.00101245535618056,214.4764763135425
43,2050,m,e1,25,0.00164032084178633,203.88412764141697
50,2050,m,e1,25,0.00110071936144448,104.28737425240972
51,2050,m,e1,25,0.00428045645087289,604.7016545711208
52,2050,m,e1,25,0.00337093060320215,990.0509178589408
53,2050,m,e1,25,0.00216928747855417,-1671.9164347779615
11,2055,m,e1,25,0.00127009600767841,74.22136124896917
12,2055,m,e1,25,0.00208554246948394,31.15778412573516
13,2055,m,e1,25,0.00116275098659514,59.32607316160851
14,2055,m,e1,25,0.00763102401711053,144.1791200815345
15,2055,m,e1,25,0.00390777222570983,501.86614181207847
16,2055,m,e1,25,0.00392341782240541,104.871942900289
17,2055,m,e1,25,0.00273055307295169,376.5147160478215
21,2055,m,e1,25,0.0029465060992653,249.73924573809103
22,2055,m,e1,25,0.00394812618707669,199.42210602262696
23,2055,m,e1,25,0.00187596103658627,164.85664726569956
24,2055,m,e1,25,0.00132599275416885,49.15163935035472
25,2055,m,e1,25,0.00252944858915196,151.7430748131001
26,2055,m,e1,25,0.00214669024860259,253.72711436986333
27,2055,m,e1,25,0.00346237238937177,142.73408698381445
28,2055,m,e1,25,0.00291115145502766,109.54442998363136
29,2055,m,e1,25,0.00222218456993937,391.4289185805012
31,2055,m,e1,25,0.00252547518322448,990.8000570679584
32,2055,m,e1,25,0.00172233552959766,163.7869773424254
33,2055,m,e1,25,0.00306263643802699,763.7912572585116
35,2055,m,e1,25,0.00436476176674147,2571.388319787188
41,2055,m,e1,25,0.00120150252750935,234.73034286631508
42,2055,m,e1,25,0.00101245535618056,214.4764763135425
43,2055,m,e1,25,0.00164032084178633,203.88412764141697
50,2055,m,e1,25,0.00110071936144448,104.28737425240972
51,2055,m,e1,25,0.00428045645087289,604.7016545711208
52,2055,m,e1,25,0.00337093060320215,990.0509178589408
53,2055,m,e1,25,0.00216928747855417,-1671.9164347779615
11,2010,f,e2,25,0.00631962917453038,512.6538453395829
12,2010,f,e2,25,0.00427380179615467,88.80172552224066
13,2010,f,e2,25,0.00304927858100194,215.51747389819656
14,2010,f,e2,25,0.00547533152703928,143.34821702319405
15,2010,f,e2,25,0.00698492783363653,1243.5601230267407
16,2010,f,e2,25,0.00988385426697408,366.0242805524559
17,2010,f,e2,25,0.00537533991414398,1028.2494831992783
21,2010,f,e2,25,0.00697417617938452,819.1864557213721
22,2010,f,e2,25,0.00612705722417127,428.75854918389985
23,2010,f,e2,25,0.00329970871252144,401.8297985557845
24,2010,f,e2,25,0.00255665955901295,131.23212242364735
25,2010,f,e2,25,0.00603137003006779,501.2457575933557
26,2010,f,e2,25,0.00568710413524155,931.3154981294058
27,2010,f,e2,25,0.00706344272459093,403.58387342162337
28,2010,f,e2,25,0.00669628618428177,348.56232865283056
29,2010,f,e2,25,0.00538107174940769,1313.4497148269854
31,2010,f,e2,25,0.00449342756400509,2446.127198130884
32,2010,f,e2,25,0.00543190157534927,715.4151453937505
33,2010,f,e2,25,0.0054086543218637,1868.760672694368
35,2010,f,e2,25,0.00747347841785836,6100.234497509893
41,2010,f,e2,25,0.00251321047501463,680.1076685136613
42,2010,f,e2,25,0.00304698717663617,894.3436703650773
43,2010,f,e2,25,0.00228613008453882,393.7041829007423
50,2010,f,e2,25,0.00268202563607157,352.3067624739084
51,2010,f,e2,25,0.00644962776079243,1261.4135971304338
52,2010,f,e2,25,0.00592713150009277,2412.277398822652
53,2010,f,e2,25,0.00467713339000577,-4995.129394730947
11,2015,f,e2,25,0.00631962917453038,472.8922582122133
12,2015,f,e2,25,0.00427380179615467,81.85765420903694
13,2015,f,e2,25,0.00304927858100194,198.86839673826944
14,2015,f,e2,25,0.00547533152703928,132.272933286026
15,2015,f,e2,25,0.00698492783363653,1147.3823855084008
16,2015,f,e2,25,0.00988385426697408,337.74473270739736
17,2015,f,e2,25,0.00537533991414398,948.9319491919932
21,2015,f,e2,25,0.00697417617938452,755.821181903077
22,2015,f,e2,25,0.00612705722417127,395.62497883072
23,2015,f,e2,25,0.00329970871252144,370.7458374812345
24,2015,f,e2,25,0.00255665955901295,121.0759948217793
25,2015,f,e2,25,0.00603137003006779,462.519634361595
26,2015,f,e2,25,0.00568710413524155,859.3334110174919
27,2015,f,e2,25,0.00706344272459093,372.3553882408668
28,2015,f,e2,25,0.00669628618428177,321.8591021708696
29,2015,f,e2,25,0.00538107174940769,1211.8993663971198
31,2015,f,e2,25,0.00449342756400509,2256.116115347941
32,2015,f,e2,25,0.00543190157534927,660.201699112463
33,2015,f,e2,25,0.0054086543218637,1724.2081762156254
35,2015,f,e2,25,0.00747347841785836,5628.715361833411
41,2015,f,e2,25,0.00251321047501463,627.5802553165901
42,2015,f,e2,25,0.00304698717663617,825.2114132757368
43,2015,f,e2,25,0.00228613008453882,363.2738998982588
50,2015,f,e2,25,0.00268202563607157,325.02710758924314
51,2015,f,e2,25,0.00644962776079243,1164.0842113852125
52,2015,f,e2,25,0.00592713150009277,2225.7596887299296
53,2015,f,e2,25,0.00467713339000577,-4609.024105574192
11,2020,f,e2,25,0.00631962917453038,432.9224952360093
12,2020,f,e2,25,0.00427380179615467,74.91358289583324
13,2020,f,e2,25,0.00304927858100194,182.21931957834232
14,2020,f,e2,25,0.00547533152703928,121.18714168952478
15,2020,f,e2,25,0.00698492783363653,1051.040801759195
16,2020,f,e2,25,0.00988385426697408,309.4472977353021
17,2020,f,e2,25,0.00537533991414398,868.3351001200748
21,2020,f,e2,25,0.00697417617938452,692.4852778524843
22,2020,f,e2,25,0.00612705722417127,362.5029412204407
23,2020,f,e2,25,0.00329970871252144,339.69057812512824
24,2020,f,e2,25,0.00255665955901295,110.98217475121103
25,2020,f,e2,25,0.00603137003006779,423.7935111298344
26,2020,f,e2,25,0.00568710413524155,787.3513239055782
27,2020,f,e2,25,0.00706344272459093,341.14226636866107
28,2020,f,e2,25,0.00669628618428177,294.871798811441
29,2020,f,e2,25,0.00538107174940769,1110.3435535705453
31,2020,f,e2,25,0.00449342756400509,2066.431792810541
32,2020,f,e2,25,0.00543190157534927,604.9129446525693
33,2020,f,e2,25,0.0054086543218637,1580.0534576578475
35,2020,f,e2,25,0.00747347841785836,5157.220678738773
41,2020,f,e2,25,0.00251321047501463,574.992431063513
42,2020,f,e2,25,0.00304698717663617,756.0791561863966
43,2020,f,e2,25,0.00228613008453882,332.8436168957753
50,2020,f,e2,25,0.00268202563607157,297.7278833682188
51,2020,f,e2,25,0.00644962776079243,1066.8579834415232
52,2020,f,e2,25,0.00592713150009277,2039.2419786372072
53,2020,f,e2,25,0.00467713339000577,-4222.631393125261
11,2025,f,e2,25,0.00631962917453038,393.1609081086397
12,2025,f,e2,25,0.00427380179615467,67.91066352065323
13,2025,f,e2,25,0.00304927858100194,165.57024241841518
14,2025,f,e2,25,0.00547533152703928,110.09084223369037
15,2025,f,e2,25,0.00698492783363653,954.8302949946816
16,2025,f,e2,25,0.00988385426697408,281.16774989024356
17,2025,f,e2,25,0.00537533991414398,789.1774804958691
21,2025,f,e2,25,0.00697417617938452,629.1346889180403
22,2025,f,e2,25,0.00612705722417127,329.3751372387111
23,2025,f,e2,25,0.00329970871252144,308.612357394267
24,2025,f,e2,25,0.00255665955901295,100.83850865560292
25,2025,f,e2,25,0.00603137003006779,385.0673878980736
26,2025,f,e2,25,0.00568710413524155,715.3692367936642
27,2025,f,e2,25,0.00706344272459093,309.91378118790453
28,2025,f,e2,25,0.00669628618428177,268.11175695398657
29,2025,f,e2,25,0.00538107174940769,1008.7932051406796
31,2025,f,e2,25,0.00449342756400509,1876.4207100275985
32,2025,f,e2,25,0.00543190157534927,549.699498371282
33,2025,f,e2,25,0.0054086543218637,1435.3418500107189
35,2025,f,e2,25,0.00747347841785836,4685.725995644135
41,2025,f,e2,25,0.00251321047501463,522.4348123384387
42,2025,f,e2,25,0.00304698717663617,686.9468990970564
43,2025,f,e2,25,0.00228613008453882,302.41333389329174
50,2025,f,e2,25,0.00268202563607157,270.4677978199127
51,2025,f,e2,25,0.00644962776079243,969.4770187955362
52,2025,f,e2,25,0.00592713150009277,1852.7242685444849
53,2025,f,e2,25,0.00467713339000577,-3836.621911732565
11,2030,f,e2,25,0.00631962917453038,369.3039558322179
12,2030,f,e2,25,0.00427380179615467,63.85014724428834
13,2030,f,e2,25,0.00304927858100194,155.5807961224589
14,2030,f,e2,25,0.00547533152703928,103.4498751351228
15,2030,f,e2,25,0.00698492783363653,897.0581139913311
16,2030,f,e2,25,0.00988385426697408,264.19286633239375
17,2030,f,e2,25,0.00537533991414398,741.203165572108
21,2030,f,e2,25,0.00697417617938452,591.1155246270632
22,2030,f,e2,25,0.00612705722417127,309.4811557353225
23,2030,f,e2,25,0.00329970871252144,289.97346143691453
24,2030,f,e2,25,0.00255665955901295,94.769755107002
25,2030,f,e2,25,0.00603137003006779,361.82535498968525
26,2030,f,e2,25,0.00568710413524155,672.1847841322576
27,2030,f,e2,25,0.00706344272459093,291.18590806458104
28,2030,f,e2,25,0.00669628618428177,251.97619031382297
29,2030,f,e2,25,0.00538107174940769,947.8542530480267
31,2030,f,e2,25,0.00449342756400509,1762.871524701592
32,2030,f,e2,25,0.00543190157534927,516.5513484215478
33,2030,f,e2,25,0.0054086543218637,1348.864929992891
35,2030,f,e2,25,0.00747347841785836,4402.809623721876
41,2030,f,e2,25,0.00251321047501463,490.990857687403
42,2030,f,e2,25,0.00304698717663617,645.4675448434522
43,2030,f,e2,25,0.00228613008453882,284.1551640918016
50,2030,f,e2,25,0.00268202563607157,254.1078326236572
51,2030,f,e2,25,0.00644962776079243,911.1412820293224
52,2030,f,e2,25,0.00592713150009277,1740.8136424888517
53,2030,f,e2,25,0.00467713339000577,-3604.7671227103942
11,2035,f,e2,25,0.00631962917453038,369.3039558322179
12,2035,f,e2,25,0.00427380179615467,63.85014724428834
13,2035,f,e2,25,0.00304927858100194,155.5807961224589
14,2035,f,e2,25,0.00547533152703928,103.4498751351228
15,2035,f,e2,25,0.00698492783363653,897.0581139913311
16,2035,f,e2,25,0.00988385426697408,264.19286633239375
17,2035,f,e2,25,0.00537533991414398,741.203165572108
21,2035,f,e2,25,0.00697417617938452,591.1155246270632
22,2035,f,e2,25,0.00612705722417127,309.4811557353225
23,2035,f,e2,25,0.00329970871252144,289.97346143691453
24,2035,f,e2,25,0.00255665955901295,94.769755107002
25,2035,f,e2,25,0.00603137003006779,361.82535498968525
26,2035,f,e2,25,0.00568710413524155,672.1847841322576
27,2035,f,e2,25,0.00706344272459093,291.18590806458104
28,2035,f,e2,25,0.00669628618428177,251.97619031382297
29,2035,f,e2,25,0.00538107174940769,947.8542530480267
31,2035,f,e2,25,0.00449342756400509,1762.871524701592
32,2035,f,e2,25,0.00543190157534927,516.5513484215478
33,2035,f,e2,25,0.0054086543218637,1348.864929992891
35,2035,f,e2,25,0.00747347841785836,4402.809623721876
41,2035,f,e2,25,0.00251321047501463,490.990857687403
42,2035,f,e2,25,0.00304698717663617,645.4675448434522
43,2035,f,e2,25,0.00228613008453882,284.1551640918016
50,2035,f,e2,25,0.00268202563607157,254.1078326236572
51,2035,f,e2,25,0.00644962776079243,911.1412820293224
52,2035,f,e2,25,0.00592713150009277,1740.8136424888517
53,2035,f,e2,25,0.00467713339000577,-3604.7671227103942
11,2040,f,e2,25,0.00631962917453038,369.3039558322179
12,2040,f,e2,25,0.00427380179615467,63.85014724428834
13,2040,f,e2,25,0.00304927858100194,155.5807961224589
14,2040,f,e2,25,0.00547533152703928,103.4498751351228
15,2040,f,e2,25,0.00698492783363653,897.0581139913311
16,2040,f,e2,25,0.00988385426697408,264.19286633239375
17,2040,f,e2,25,0.00537533991414398,741.203165572108
21,2040,f,e2,25,0.00697417617938452,591.1155246270632
22,2040,f,e2,25,0.00612705722417127,309.4811557353225
23,2040,f,e2,25,0.00329970871252144,289.97346143691453
24,2040,f,e2,25,0.00255665955901295,94.769755107002
25,2040,f,e2,25,0.00603137003006779,361.82535498968525
26,2040,f,e2,25,0.00568710413524155,672.1847841322576
27,2040,f,e2,25,0.00706344272459093,291.18590806458104
28,2040,f,e2,25,0.00669628618428177,251.97619031382297
29,2040,f,e2,25,0.00538107174940769,947.8542530480267
31,2040,f,e2,25,0.00449342756400509,1762.871524701592
32,2040,f,e2,25,0.00543190157534927,516.5513484215478
33,2040,f,e2,25,0.0054086543218637,1348.864929992891
35,2040,f,e2,25,0.00747347841785836,4402.809623721876
41,2040,f,e2,25,0.00251321047501463,490.990857687403
42,2040,f,e2,25,0.00304698717663617,645.4675448434522
43,2040,f,e2,25,0.00228613008453882,284.1551640918016
50,2040,f,e2,25,0.00268202563607157,254.1078326236572
51,2040,f,e2,25,0.00644962776079243,911.1412820293224
52,2040,f,e2,25,0.00592713150009277,1740.8136424888517
53,2040,f,e2,25,0.00467713339000577,-3604.7671227103942
11,2045,f,e2,25,0.00631962917453038,369.3039558322179
12,2045,f,e2,25,0.00427380179615467,63.85014724428834
13,2045,f,e2,25,0.00304927858100194,155.5807961224589
14,2045,f,e2,25,0.00547533152703928,103.4498751351228
15,2045,f,e2,25,0.00698492783363653,897.0581139913311
16,2045,f,e2,25,0.00988385426697408,264.19286633239375
17,2045,f,e2,25,0.00537533991414398,741.203165572108
21,2045,f,e2,25,0.00697417617938452,591.1155246270632
22,2045,f,e2,25,0.00612705722417127,309.4811557353225
23,2045,f,e2,25,0.00329970871252144,289.97346143691453
24,2045,f,e2,25,0.00255665955901295,94.769755107002
25,2045,f,e2,25,0.00603137003006779,361.82535498968525
26,2045,f,e2,25,0.00568710413524155,672.1847841322576
27,2045,f,e2,25,0.00706344272459093,291.18590806458104
28,2045,f,e2,25,0.00669628618428177,251.97619031382297
29,2045,f,e2,25,0.00538107174940769,947.8542530480267
31,2045,f,e2,25,0.00449342756400509,1762.871524701592
32,2045,f,e2,25,0.00543190157534927,516.5513484215478
33,2045,f,e2,25,0.0054086543218637,1348.864929992891
35,2045,f,e2,25,0.00747347841785836,4402.809623721876
41,2045,f,e2,25,0.00251321047501463,490.990857687403
42,2045,f,e2,25,0.00304698717663617,645.4675448434522
43,2045,f,e2,25,0.00228613008453882,284.1551640918016
50,2045,f,e2,25,0.00268202563607157,254.1078326236572
51,2045,f,e2,25,0.00644962776079243,911.1412820293224
52,2045,f,e2,25,0.00592713150009277,1740.8136424888517
53,2045,f,e2,25,0.00467713339000577,-3604.7671227103942
11,2050,f,e2,25,0.00631962917453038,369.3039558322179
12,2050,f,e2,25,0.00427380179615467,63.85014724428834
13,2050,f,e2,25,0.00304927858100194,155.5807961224589
14,2050,f,e2,25,0.00547533152703928,103.4498751351228
15,2050,f,e2,25,0.00698492783363653,897.0581139913311
16,2050,f,e2,25,0.00988385426697408,264.19286633239375
17,2050,f,e2,25,0.00537533991414398,741.203165572108
21,2050,f,e2,25,0.00697417617938452,591.1155246270632
22,2050,f,e2,25,0.00612705722417127,309.4811557353225
23,2050,f,e2,25,0.00329970871252144,289.97346143691453
24,2050,f,e2,25,0.00255665955901295,94.769755107002
25,2050,f,e2,25,0.00603137003006779,361.82535498968525
26,2050,f,e2,25,0.00568710413524155,672.1847841322576
27,2050,f,e2,25,0.00706344272459093,291.18590806458104
28,2050,f,e2,25,0.00669628618428177,251.97619031382297
29,2050,f,e2,25,0.00538107174940769,947.8542530480267
31,2050,f,e2,25,0.00449342756400509,1762.871524701592
32,2050,f,e2,25,0.00543190157534927,516.5513484215478
33,2050,f,e2,25,0.0054086543218637,1348.864929992891
35,2050,f,e2,25,0.00747347841785836,4402.809623721876
41,2050,f,e2,25,0.00251321047501463,490.990857687403
42,2050,f,e2,25,0.00304698717663617,645.4675448434522
43,2050,f,e2,25,0.00228613008453882,284.1551640918016
50,2050,f,e2,25,0.00268202563607157,254.1078326236572
51,2050,f,e2,25,0.00644962776079243,911.1412820293224
52,2050,f,e2,25,0.00592713150009277,1740.8136424888517
53,2050,f,e2,25,0.00467713339000577,-3604.7671227103942
11,2055,f,e2,25,0.00631962917453038,369.3039558322179
12,2055,f,e2,25,0.00427380179615467,63.85014724428834
13,2055,f,e2,25,0.00304927858100194,155.5807961224589
14,2055,f,e2,25,0.00547533152703928,103.4498751351228
15,2055,f,e2,25,0.00698492783363653,897.0581139913311
16,2055,f,e2,25,0.00988385426697408,264.19286633239375
17,2055,f,e2,25,0.00537533991414398,741.203165572108
21,2055,f,e2,25,0.00697417617938452,591.1155246270632
22,2055,f,e2,25,0.00612705722417127,309.4811557353225
23,2055,f,e2,25,0.00329970871252144,289.97346143691453
24,2055,f,e2,25,0.00255665955901295,94.769755107002
25,2055,f,e2,25,0.00603137003006779,361.82535498968525
26,2055,f,e2,25,0.00568710413524155,672.1847841322576
27,2055,f,e2,25,0.00706344272459093,291.18590806458104
28,2055,f,e2,25,0.00669628618428177,251.97619031382297
29,2055,f,e2,25,0.00538107174940769,947.8542530480267
31,2055,f,e2,25,0.00449342756400509,1762.871524701592
32,2055,f,e2,25,0.00543190157534927,516.5513484215478
33,2055,f,e2,25,0.0054086543218637,1348.864929992891
35,2055,f,e2,25,0.00747347841785836,4402.809623721876
41,2055,f,e2,25,0.00251321047501463,490.990857687403
42,2055,f,e2,25,0.00304698717663617,645.4675448434522
43,2055,f,e2,25,0.00228613008453882,284.1551640918016
50,2055,f,e2,25,0.00268202563607157,254.1078326236572
51,2055,f,e2,25,0.00644962776079243,911.1412820293224
52,2055,f,e2,25,0.00592713150009277,1740.8136424888517
53,2055,f,e2,25,0.00467713339000577,-3604.7671227103942
11,2010,m,e2,25,0.01069601422712342,867.6700280834414
12,2010,m,e2,25,0.00679051521015004,141.09439244208704
13,2010,m,e2,25,0.00716618380462676,506.4928605361628
14,2010,m,e2,25,0.00502751147791008,131.62395790337743
15,2010,m,e2,25,0.01049122261222007,1867.8025590367463
16,2010,m,e2,25,0.01045289855545205,387.0974389243464
17,2010,m,e2,25,0.00687736261709741,1315.5716047271785
21,2010,m,e2,25,0.00704475626579657,827.4767898547856
22,2010,m,e2,25,0.00644609274360273,451.08398233146846
23,2010,m,e2,25,0.0048825977366962,594.5898368302769
24,2010,m,e2,25,0.00429568946927668,220.49570281611145
